start date: 	2016-02-19
start time: 	11.32.39
stop date: 	2016-02-19
stop time: 	12.07.52
com rel. humid (%):	34.7
com temp (°C):	26.77
cn temp (°C):	28.50
nv temp (°C):	32.50
remarks: 	
R1 Info: 	QHR
R2 Info: 	1445
data filepath: 	C:\MagniconData\CCCViewerData\cccviewer_measure\2016-02-19_CCC\160219_001_1132.txt
config filepath: 	C:\MagniconData\CCCViewerData\cccviewer_measure\2016-02-19_CCC\160219_001_1132_cccdrive.cfg
time base (Hz): 	60
integration time (time base multiples):	3
number of samples per half cycle: 	100
ignored first samples: 	50
ignored last samples: 	0
amplifier gain: 	10000
delta N1/NA (mTurns): 	-41.137695312
delta (I2*R2) (V): 	3.0000

#points	bvd(V)	bvdmean(V)	stddrtN-1(V)
54	2.952000E-8	4.081778E-8	2.772427E-9
55	4.680000E-8	4.092655E-8	2.723725E-9
56	2.160000E-8	4.058143E-8	2.696819E-9
57	4.992000E-8	4.074526E-8	2.654145E-9
58	4.128000E-8	4.075448E-8	2.607999E-9
59	5.976000E-8	4.107661E-8	2.583575E-9
60	3.912000E-8	4.104400E-8	2.540360E-9
61	5.160000E-8	4.121705E-8	2.504354E-9
62	5.136000E-8	4.138065E-8	2.469055E-9
63	5.088000E-8	4.153143E-8	2.434223E-9
64	3.864000E-8	4.148625E-8	2.396312E-9
65	3.648000E-8	4.140923E-8	2.360414E-9
66	2.976000E-8	4.123273E-8	2.331067E-9
67	3.912000E-8	4.120119E-8	2.296228E-9
68	8.880000E-8	4.190118E-8	2.368029E-9
69	4.800000E-8	4.198957E-8	2.335131E-9
70	6.048000E-8	4.225371E-8	2.316639E-9
71	7.344000E-8	4.269296E-8	2.325634E-9
72	6.552000E-8	4.301000E-8	2.314919E-9
73	9.072000E-8	4.366356E-8	2.374695E-9
74	1.024800E-7	4.445838E-8	2.473560E-9
75	8.016000E-8	4.493440E-8	2.486350E-9
76	1.209600E-7	4.593474E-8	2.649514E-9
77	1.195200E-7	4.689039E-8	2.784037E-9
78	1.567200E-7	4.829846E-8	3.087845E-9
79	1.730400E-7	4.987747E-8	3.433171E-9
80	2.222400E-7	5.203200E-8	4.016716E-9
81	2.479200E-7	5.445037E-8	4.645874E-9
82	3.153600E-7	5.763220E-8	5.584059E-9
83	3.789600E-7	6.150361E-8	6.739305E-9
84	5.076000E-7	6.681429E-8	8.517046E-9
85	6.103200E-7	7.320847E-8	1.056971E-8
86	7.363200E-7	8.091907E-8	1.298361E-8
87	9.213600E-7	9.057931E-8	1.606297E-8
88	1.118640E-6	1.022618E-7	1.971385E-8
89	1.458240E-6	1.174975E-7	2.473923E-8
90	1.788960E-6	1.360693E-7	3.071385E-8
91	2.266560E-6	1.594813E-7	3.835009E-8
92	2.845440E-6	1.886765E-7	4.786561E-8
93	3.540000E-6	2.247123E-7	5.950142E-8
94	4.442640E-6	2.695838E-7	7.401722E-8
95	5.608320E-6	3.257811E-7	9.231110E-8
96	6.964320E-6	3.949325E-7	1.145676E-7
97	8.624640E-6	4.797748E-7	1.416098E-7
98	1.054032E-5	5.824335E-7	1.737322E-7
99	1.300992E-5	7.079636E-7	2.129106E-7
100	1.597872E-5	8.606712E-7	2.602766E-7
101	1.936608E-5	1.043893E-6	3.161846E-7
102	2.328072E-5	1.261901E-6	3.814970E-7
103	2.789088E-5	1.520435E-6	4.577703E-7
104	3.307992E-5	1.823892E-6	5.455362E-7
105	3.916920E-5	2.179561E-6	6.468708E-7
106	4.389984E-5	2.573149E-6	7.519693E-7
107	4.477056E-5	2.967517E-6	8.428611E-7
108	4.489560E-5	3.355740E-6	9.208562E-7
109	4.493616E-5	3.737212E-6	9.889073E-7
110	4.494336E-5	4.111813E-6	1.049039E-6
111	4.476096E-5	4.478022E-6	1.102163E-6
112	4.484256E-5	4.838419E-6	1.150199E-6
113	4.486176E-5	5.192608E-6	1.193730E-6
114	4.298808E-5	5.524147E-6	1.228784E-6
115	3.808752E-5	5.807307E-6	1.250532E-6
116	3.558264E-5	6.063991E-6	1.265999E-6
117	3.487656E-5	6.310252E-6	1.279063E-6
118	3.464160E-5	6.550348E-6	1.290705E-6
119	3.477696E-5	6.787547E-6	1.301608E-6
120	3.479712E-5	7.020960E-6	1.311651E-6
121	3.496680E-5	7.251917E-6	1.321111E-6
122	3.484080E-5	7.478056E-6	1.329609E-6
123	3.487272E-5	7.700777E-6	1.337430E-6
124	3.498720E-5	7.920828E-6	1.344727E-6
125	3.497136E-5	8.137233E-6	1.351366E-6
126	3.485808E-5	8.349303E-6	1.357268E-6
127	3.483048E-5	8.557816E-6	1.362587E-6
128	3.498072E-5	8.764245E-6	1.367569E-6
129	3.497664E-5	8.967442E-6	1.372056E-6
130	3.481680E-5	9.166283E-6	1.375905E-6
131	3.481080E-5	9.362043E-6	1.379324E-6
132	3.469392E-5	9.553951E-6	1.382222E-6
133	3.496416E-5	9.745005E-6	1.385030E-6
134	3.493272E-5	9.932973E-6	1.387447E-6
135	3.488232E-5	1.011778E-5	1.389476E-6
136	3.480048E-5	1.029927E-5	1.391112E-6
137	3.480024E-5	1.047811E-5	1.392453E-6
138	3.481392E-5	1.065446E-5	1.393529E-6
139	3.492816E-5	1.082909E-5	1.394445E-6
140	3.487584E-5	1.100085E-5	1.395063E-6
141	3.485016E-5	1.117000E-5	1.395423E-6
142	3.483744E-5	1.133667E-5	1.395550E-6
143	3.501120E-5	1.150222E-5	1.395611E-6
144	3.503424E-5	1.166564E-5	1.395486E-6
145	3.531072E-5	1.182871E-5	1.395390E-6
146	2.246256E-5	1.190155E-5	1.387712E-6
147	3.525624E-5	1.206042E-5	1.387367E-6
148	3.505488E-5	1.221579E-5	1.386692E-6
149	3.519696E-5	1.237003E-5	1.385963E-6
150	3.518784E-5	1.252214E-5	1.385071E-6
151	3.516768E-5	1.267211E-5	1.384017E-6
152	3.515784E-5	1.282005E-5	1.382817E-6
153	3.522384E-5	1.296648E-5	1.381531E-6
154	3.460920E-5	1.310701E-5	1.379707E-6
155	3.151224E-5	1.322576E-5	1.375910E-6
156	2.809080E-5	1.332105E-5	1.370379E-6
157	2.496192E-5	1.339519E-5	1.363640E-6
158	2.171712E-5	1.344786E-5	1.356005E-6
159	1.862280E-5	1.348041E-5	1.347843E-6
160	1.571328E-5	1.349436E-5	1.339465E-6
161	1.324560E-5	1.349282E-5	1.331120E-6
162	1.105800E-5	1.347779E-5	1.322963E-6
163	9.270720E-6	1.345198E-5	1.315075E-6
164	7.642320E-6	1.341655E-5	1.307512E-6
165	6.230400E-6	1.337300E-5	1.300293E-6
166	5.086560E-6	1.332308E-5	1.293400E-6
167	4.203120E-6	1.326847E-5	1.286791E-6
168	3.422400E-6	1.320987E-5	1.280450E-6
169	2.768880E-6	1.314808E-5	1.274350E-6
170	2.254800E-6	1.308401E-5	1.268451E-6
171	1.801920E-6	1.301803E-5	1.262736E-6
172	1.516080E-6	1.295116E-5	1.257153E-6
173	1.257600E-6	1.288356E-5	1.251691E-6
174	9.984000E-7	1.281526E-5	1.246350E-6
175	8.457600E-7	1.274686E-5	1.241094E-6
176	6.914400E-7	1.267837E-5	1.235921E-6
177	5.762400E-7	1.260999E-5	1.230819E-6
178	4.785600E-7	1.254184E-5	1.225781E-6
179	4.046400E-7	1.247403E-5	1.220799E-6
180	3.508800E-7	1.240668E-5	1.215864E-6
181	2.731200E-7	1.233965E-5	1.210985E-6
182	3.072000E-7	1.227353E-5	1.206126E-6
183	2.160000E-7	1.220764E-5	1.201326E-6
184	1.788000E-7	1.214227E-5	1.196566E-6
185	1.677600E-7	1.207754E-5	1.191839E-6
186	1.166400E-7	1.201324E-5	1.187157E-6
187	1.212000E-7	1.194964E-5	1.182503E-6
188	9.984000E-8	1.188661E-5	1.177884E-6
189	1.080000E-7	1.182429E-5	1.173291E-6
190	1.272000E-7	1.176273E-5	1.168722E-6
191	7.536000E-8	1.170154E-5	1.164197E-6
192	1.012800E-7	1.164112E-5	1.159692E-6
193	6.264000E-8	1.158113E-5	1.155226E-6
194	6.432000E-8	1.152176E-5	1.150789E-6
195	9.696000E-8	1.146317E-5	1.146370E-6
196	4.008000E-8	1.140489E-5	1.141994E-6
197	4.440000E-8	1.134723E-5	1.137645E-6
198	5.088000E-8	1.129017E-5	1.133322E-6
199	5.736000E-8	1.123373E-5	1.129024E-6
200	5.568000E-8	1.117784E-5	1.124754E-6
201	2.712000E-8	1.112236E-5	1.120519E-6
202	5.160000E-8	1.106755E-5	1.116304E-6
203	3.696000E-8	1.101322E-5	1.112120E-6
204	4.944000E-8	1.095947E-5	1.107959E-6
205	5.232000E-8	1.090627E-5	1.103824E-6
206	2.208000E-8	1.085343E-5	1.099723E-6
207	1.021142E-4	1.129430E-5	1.179862E-6
208	1.932096E-5	1.133289E-5	1.174810E-6
209	-3.432000E-8	1.127851E-5	1.170440E-6
210	-3.096000E-8	1.122465E-5	1.166097E-6
