tau (s)	adev [BVD]	adev err [BVD]
112.0	2.3650196379184962e-08	1.1825098189592481e-08
112.7	2.6387083092753608e-08	1.523458952673032e-08
113.39999999999999	2.6301601681251763e-08	1.518523681078902e-08
114.1	2.6213681648281798e-08	1.513447615608665e-08
114.8	2.627367133162805e-08	1.5169111215915207e-08
116.2	2.6433603784535024e-08	1.5261448260653208e-08
116.89999999999999	2.6478505494672432e-08	1.5287372275088114e-08
117.6	2.626961472860592e-08	1.516676913506839e-08
118.3	2.6053322424187316e-08	1.504189271488866e-08
119.7	2.5768248479299267e-08	1.4877305196068597e-08
120.39999999999999	2.5644730427858658e-08	1.4805992015819584e-08
121.1	2.577250499513277e-08	1.487976269663088e-08
121.8	2.5834101325836135e-08	1.4915325354743562e-08
123.2	2.553696521037009e-08	1.474377373849328e-08
123.89999999999999	2.5269233580694565e-08	1.458919881002954e-08
124.6	2.495359649564206e-08	1.4406965654008247e-08
125.3	2.4562240737997303e-08	1.4181016301983136e-08
126.7	2.4044092205807542e-08	1.3881863107443167e-08
127.39999999999999	2.3963528104915632e-08	1.3835349402106204e-08
128.1	2.386540614233783e-08	1.3778698660598496e-08
129.5	2.3846187757742043e-08	1.3767602921078728e-08
130.2	2.3760793425679406e-08	1.3718300480475095e-08
130.9	2.3939198342572725e-08	1.3821302607268207e-08
131.6	2.4006320492018297e-08	1.3860055598319195e-08
133.0	2.4422115652205942e-08	1.4100115045981274e-08
133.7	2.472041396719329e-08	1.4272337658438033e-08
135.1	2.5130755141134922e-08	1.450924824567282e-08
136.5	2.5763795185056876e-08	1.4874734085438971e-08
137.2	2.5920675628231406e-08	1.4965309051536374e-08
138.6	2.611370342362627e-08	1.507675370116868e-08
140.0	2.6269341367500016e-08	1.5166611309960306e-08
140.7	3.0314846066049526e-08	2.1435833223929952e-08
142.1	3.118370594266625e-08	2.2050209934586544e-08
143.5	3.1709548020916425e-08	2.242203643395047e-08
144.2	3.200723286425863e-08	2.2632531405334198e-08
145.6	3.256312540133206e-08	2.3025606787909817e-08
147.0	3.2914068980457625e-08	2.327376137252338e-08
147.7	3.314772077634537e-08	2.343897814183202e-08
149.1	3.329320119240175e-08	2.3541848330555324e-08
150.5	3.350459410071785e-08	2.369132568952039e-08
151.2	3.3686303202291885e-08	2.38198134274467e-08
152.6	3.3917875252014215e-08	2.3983559594138628e-08
154.0	3.4175523154187755e-08	2.4165744172924027e-08
154.7	3.4392189478768054e-08	2.431895040028952e-08
156.1	3.44711658309126e-08	2.4374795114444308e-08
157.5	3.465294429243441e-08	2.4503331897260036e-08
158.2	3.4659986469286034e-08	2.4508311468266137e-08
159.6	3.461020467466185e-08	2.447311042370774e-08
161.0	3.490659768073553e-08	2.4682691928198702e-08
161.7	3.5130604473673726e-08	2.4841088650517153e-08
163.1	3.5113423682401715e-08	2.4828939996502562e-08
164.5	3.504915233228336e-08	2.478349328899786e-08
165.2	3.493568867112808e-08	2.470326236477671e-08
166.6	3.473273047855457e-08	2.4559749250510612e-08
168.0	3.472283866831644e-08	2.4552754684413023e-08
168.7	3.474749710596444e-08	2.457019083288739e-08
170.1	3.47371525524149e-08	2.456287612892416e-08
171.5	3.485783397743659e-08	2.4648210782920257e-08
172.2	3.4982018841101494e-08	2.4736022742138436e-08
173.6	3.514485545964108e-08	2.485116561933326e-08
175.0	3.505725368482588e-08	2.478922181031746e-08
175.7	3.49914900807708e-08	2.4742719919934845e-08
177.1	3.438402841887544e-08	2.4313179659497786e-08
178.5	3.399551347195022e-08	2.403845810593463e-08
179.2	3.3809081087681626e-08	2.390663050278553e-08
179.9	3.354850881103917e-08	2.3722378078982435e-08
180.6	3.320410381261308e-08	2.3478846969120804e-08
181.29999999999998	3.3055063804118206e-08	2.337345976844598e-08
182.0	3.281216869527735e-08	2.3201706989867564e-08
182.7	3.239098297584416e-08	2.2903883711517423e-08
183.4	3.1800558736067435e-08	2.2486390727794388e-08
184.1	3.137796272874648e-08	2.218757022531538e-08
184.79999999999998	3.102338455523337e-08	2.193684559436352e-08
185.5	3.0444714447312707e-08	2.1527664036982866e-08
186.2	2.988380414621579e-08	2.113104055943985e-08

