tau (s)	adev [BVD]	adev err [BVD]
112.7	1.5849465135287237e-08	9.150692962369675e-09
113.39999999999999	1.5955359637125e-08	9.211831181511409e-09
114.1	1.6067612505962426e-08	9.276640405552005e-09
114.8	1.6122417472159694e-08	9.308282067538925e-09
116.2	1.629881118351304e-08	9.410123024272138e-09
116.89999999999999	1.636453044825856e-08	9.448066059463907e-09
117.6	1.642922845127197e-08	9.48541946891973e-09
118.3	1.644830682876049e-08	9.496434375298429e-09
119.7	1.6580952622688323e-08	9.573017460129535e-09
120.39999999999999	1.6654196922060774e-08	9.615305076088826e-09
121.1	1.67734033609134e-08	9.684128945649526e-09
121.8	1.6905813190972005e-08	9.760575796677213e-09
123.2	1.7173892898599705e-08	9.915351688040343e-09
123.89999999999999	1.7291994583081925e-08	9.983537727367901e-09
124.6	1.7410802070278445e-08	1.0052131262082555e-08
125.3	1.7519358420294173e-08	1.0114806299986377e-08
126.7	1.7760741107869123e-08	1.025416865963549e-08
127.39999999999999	1.780443095216352e-08	1.0279393002999714e-08
128.1	1.789714151494462e-08	1.0332919471378105e-08
129.5	1.797820481793269e-08	1.0379721391179665e-08
130.2	1.7997039407270383e-08	1.039059554640386e-08
130.9	1.807242947760806e-08	1.0434122023807542e-08
131.6	1.8101981126780744e-08	1.0451183676412388e-08
133.0	1.8210957579522197e-08	1.0514101260737996e-08
133.7	1.824225846307587e-08	1.0532172834283583e-08
135.1	1.8251189591586306e-08	1.053732922373325e-08
136.5	1.8253991750709594e-08	1.0538947051057393e-08
137.2	1.8246447565506324e-08	1.053459141369947e-08
138.6	1.8220238244873357e-08	1.0519459455376748e-08
140.0	1.8249330136314047e-08	1.0536255666731265e-08
140.7	2.2327651902943965e-08	1.5788034068544397e-08
142.1	2.2442317914731065e-08	1.5869115183050674e-08
143.5	2.2571028964070457e-08	1.5960127638852193e-08
144.2	2.265785771863803e-08	1.6021524840008907e-08
145.6	2.2729282916899767e-08	1.6072030082047376e-08
147.0	2.2667390043767306e-08	1.6028265211748292e-08
147.7	2.2647191405288585e-08	1.6013982617509254e-08
149.1	2.2617461359741806e-08	1.5992960300698142e-08
150.5	2.2563791265165397e-08	1.595500981287624e-08
151.2	2.251648208588479e-08	1.5921557171394552e-08
152.6	2.2359732517798153e-08	1.5810718488852427e-08
154.0	2.2197238891244166e-08	1.569581814361651e-08
154.7	2.209638766559421e-08	1.5624505558068452e-08
156.1	2.1950853202919807e-08	1.552159715261504e-08
157.5	2.1775036345434273e-08	1.539727586044011e-08
158.2	2.172550704971742e-08	1.536225335957133e-08
159.6	2.1507722576451628e-08	1.520825648168795e-08
161.0	2.1333926561924563e-08	1.5085364141272664e-08
161.7	2.124050573817907e-08	1.5019305643298195e-08
163.1	2.1069799694357182e-08	1.489859824212221e-08
164.5	2.0852043092364427e-08	1.4744621072204992e-08
165.2	2.0757324553187208e-08	1.4677644950848697e-08
166.6	2.057794401978405e-08	1.4550803759266463e-08
168.0	2.0350792091641277e-08	1.439018309051711e-08
168.7	2.023724286442159e-08	1.4309891661951577e-08
170.1	1.9975111644820442e-08	1.4124536899010904e-08
171.5	1.9689562172832866e-08	1.3922622931004252e-08
172.2	1.9548503481992633e-08	1.3822879374165826e-08
173.6	1.926520169381101e-08	1.3622554758620326e-08
175.0	1.8973486322896682e-08	1.3416280841670455e-08
175.7	1.8835298860811915e-08	1.3318567550155358e-08
177.1	1.855013088437148e-08	1.311692334023708e-08
178.5	1.823836380795285e-08	1.2896470726350763e-08
179.2	1.809726793960348e-08	1.2796700881043518e-08
179.9	1.799187870564039e-08	1.2722179439044161e-08
180.6	1.78762358459217e-08	1.2640407588741271e-08
181.29999999999998	1.7765019227868198e-08	1.2561765563935006e-08
182.0	1.7653627822391975e-08	1.2482999945756869e-08
182.7	1.753536363781075e-08	1.2399374538867989e-08
183.4	1.7448170232274056e-08	1.2337719490538243e-08
184.1	1.735484402391043e-08	1.2271727895741893e-08
184.79999999999998	1.7257975439777554e-08	1.2203231463017598e-08
185.5	1.7178012470920494e-08	1.2146689105494962e-08
186.2	1.709658147794146e-08	1.2089108698160732e-08

