f (Hz)	psd [BVD]
0.0070721357850070735	1.6798543068091377e-14
0.014144271570014147	1.9541926653913013e-15
0.02121640735502122	3.9699998269311827e-16
0.028288543140028294	4.6261559846737896e-15
0.03536067892503537	1.9663418462527916e-15
0.04243281471004244	1.3209726296676312e-15
0.049504950495049514	2.5203205502853552e-15
0.05657708628005659	1.4475224511364066e-16
0.06364922206506365	1.6943720671380296e-16
0.07072135785007073	3.0587795131129126e-16
0.07779349363507782	8.746995481289812e-16
0.08486562942008488	5.027686664460721e-16
0.09193776520509195	7.456992594241981e-16
0.09900990099009903	2.412914508202813e-16
0.10608203677510611	3.6410585675825786e-17
0.11315417256011318	4.9057647589648607e-17
0.12022630834512024	3.8447013122133057e-16
0.1272984441301273	1.4832596586714068e-16
0.1343705799151344	5.446647511017189e-17
0.14144271570014147	2.1711066216300662e-17
0.14851485148514854	2.708624304588131e-17
0.15558698727015563	2.1189024894030353e-18
0.1626591230551627	2.861835933071545e-17
0.16973125884016976	7.14948252571112e-17
0.17680339462517683	1.7488180934623335e-17
0.1838755304101839	2.47743136330737e-17
0.190947666195191	1.1819407709619308e-17
0.19801980198019806	3.713537157688211e-18
0.20509193776520512	5.989927432102619e-18
0.21216407355021222	1.429074875642745e-17
0.21923620933521928	2.0501015024574893e-17
0.22630834512022635	1.3294346780955207e-17
0.23338048090523342	1.396887128001804e-18
0.24045261669024048	9.220031825209814e-18
0.24752475247524758	1.3173650220800342e-17
0.2545968882602546	5.834096478073529e-19
0.2616690240452617	4.589535101060572e-18
0.2687411598302688	1.029183335112996e-18
0.27581329561527584	5.493647562959975e-19
0.28288543140028294	4.491294830061273e-18
0.28995756718529003	2.0993016547401936e-19
0.29702970297029707	1.4813344118486525e-18
0.30410183875530417	3.875274887917821e-18
0.31117397454031126	6.746931493073265e-18
0.3182461103253183	7.077781380748694e-20
0.3253182461103254	2.2277739293155197e-18
0.33239038189533243	8.39586123363814e-18
0.3394625176803395	8.151693935689669e-18
0.3465346534653466	2.394526899679874e-19
0.35360678925035366	1.1845897466597586e-18
0.36067892503536075	8.177460367953154e-18
0.3677510608203678	1.3445197202052623e-17
0.3748231966053749	9.059711305190577e-18
0.381895332390382	1.937581331395668e-18
0.388967468175389	4.50727705531402e-18
0.3960396039603961	8.815161362670171e-18
0.4031117397454032	6.437732881155267e-18
0.41018387553041025	1.3117094400664804e-17
0.41725601131541734	2.792720793990403e-17
0.42432814710042444	6.4693957260446276e-18
0.4314002828854315	2.036327924072197e-18
0.43847241867043857	4.607499262074325e-18
0.4455445544554456	4.8343160988885505e-18
0.4526166902404527	3.3257716159565955e-18
0.4596888260254598	4.216738220369487e-18
0.46676096181046683	3.259025093890586e-17
0.47383309759547393	2.1700596322866648e-17
0.48090523338048097	7.50646567052456e-18
0.48797736916548806	6.305693375431413e-18
0.49504950495049516	8.622259024903082e-18
0.5021216407355023	3.985970122522672e-18
0.5091937765205092	7.303770613655581e-20
0.5162659123055163	3.039220724207246e-19
0.5233380480905234	1.5506781926439695e-18
0.5304101838755305	2.0742716598694177e-19
0.5374823196605376	1.7132334735848597e-17
0.5445544554455447	2.4458670057268756e-17
0.5516265912305517	4.4704202935609726e-18
0.5586987270155588	6.068731356653924e-19
0.5657708628005659	1.5752278400418377e-18
0.572842998585573	6.861061586208614e-18
0.5799151343705801	1.1215874529902987e-17
0.586987270155587	4.3479320027374995e-18
0.5940594059405941	1.504794449854095e-17
0.6011315417256012	1.1150732429544021e-17
0.6082036775106083	9.439966943224429e-19
0.6152758132956154	9.439995746487459e-18
0.6223479490806225	1.9173358229211957e-17
0.6294200848656295	1.854745145324356e-17
0.6364922206506366	1.834900660460263e-17
0.6435643564356437	2.1357325042492965e-17
0.6506364922206508	1.8191151294285374e-17
0.6577086280056579	1.898067753642844e-17
0.6647807637906649	5.650996072899951e-17
0.671852899575672	2.818847690911761e-17
0.678925035360679	6.061973102601615e-18
0.6859971711456861	9.272215744641128e-18
0.6930693069306932	7.782545256980397e-18
0.7001414427157002	2.765145757187721e-18
0.7072135785007073	2.9869309184923614e-17
0.7142857142857144	2.4522650493732303e-17

f (Hz)	psd [BV I+]
0.0	4.700721289103211e-15
0.007142857142857143	1.609718314167416e-14
0.014285714285714285	2.195868049957911e-15
0.02142857142857143	2.680835526626459e-16
0.02857142857142857	4.632805288952701e-15
0.03571428571428571	1.9725102445524537e-15
0.04285714285714286	1.4853067908930892e-15
0.049999999999999996	2.566637873255699e-15
0.05714285714285714	1.2539141013024093e-16
0.06428571428571428	1.371637898607441e-16
0.07142857142857142	3.736120063645345e-16
0.07857142857142857	8.019163939177852e-16
0.08571428571428572	3.2539365049484577e-16
0.09285714285714286	5.179736804556665e-16
0.09999999999999999	1.643385819090333e-16
0.10714285714285714	2.9423126189762923e-17
0.11428571428571428	7.709497927712769e-17
0.12142857142857143	3.372108565513761e-16
0.12857142857142856	7.59987117047433e-17
0.1357142857142857	5.3121031944195396e-17
0.14285714285714285	1.6466245178257685e-17
0.15	7.857279616721247e-18
0.15714285714285714	2.8288111877282968e-18
0.16428571428571428	7.893000672912127e-18
0.17142857142857143	5.2008766402904983e-17
0.17857142857142858	1.5919009280981805e-17
0.18571428571428572	1.383108909369153e-17
0.19285714285714284	2.115933587587827e-18
0.19999999999999998	3.7192609849918096e-17
0.20714285714285713	2.1457528086507347e-17
0.21428571428571427	4.7622712594386556e-17
0.22142857142857142	2.0189264623939743e-17
0.22857142857142856	7.88909228306067e-18
0.2357142857142857	1.4958701069759178e-17
0.24285714285714285	2.733884694904686e-17
0.25	3.6481821284182177e-17
0.2571428571428571	2.0037907257937965e-18
0.2642857142857143	2.785268393506075e-17
0.2714285714285714	1.1218306771362733e-17
0.2785714285714286	2.093419563356099e-18
0.2857142857142857	5.792058011701696e-19
0.29285714285714287	7.834314253584602e-18
0.3	1.2469945651174659e-17
0.3071428571428571	6.627772160669977e-18
0.3142857142857143	3.646893992237262e-18
0.3214285714285714	2.8579066909015965e-18
0.32857142857142857	5.180905143536002e-18
0.3357142857142857	1.4618587869782034e-17
0.34285714285714286	5.8844046606987535e-18
0.35	1.4188473943359526e-19
0.35714285714285715	4.1062413550929225e-19
0.36428571428571427	4.17886518342806e-19
0.37142857142857144	7.122853900056907e-18
0.37857142857142856	5.592955684837846e-18
0.3857142857142857	2.800343352820889e-19
0.39285714285714285	1.8098488643111774e-18
0.39999999999999997	1.132032875480459e-18
0.40714285714285714	7.791858497470886e-19
0.41428571428571426	5.552689273892117e-19
0.42142857142857143	2.1909479663443154e-18
0.42857142857142855	5.0939835633801885e-18
0.4357142857142857	5.111312287129999e-19
0.44285714285714284	5.921037421189688e-18
0.45	7.986022953147719e-18
0.45714285714285713	6.840122975970937e-19
0.46428571428571425	1.8254772790598253e-18
0.4714285714285714	7.428547344802908e-19
0.47857142857142854	1.8131421954828272e-18
0.4857142857142857	6.774937713399254e-19
0.4928571428571428	3.664896173307539e-19
0.5	3.5909093325113744e-18
0.5071428571428571	1.1492895066677264e-19
0.5142857142857142	1.950405951830758e-19
0.5214285714285715	1.1325017475666351e-18
0.5285714285714286	2.3255770420642257e-18
0.5357142857142857	1.4753552725814556e-18
0.5428571428571428	8.95942549675727e-18
0.5499999999999999	5.491103128237824e-18
0.5571428571428572	3.1825884394435053e-18
0.5642857142857143	6.3685795785860685e-18
0.5714285714285714	2.6936939529838354e-18
0.5785714285714285	3.3797278989213602e-18
0.5857142857142857	7.762807899548048e-19
0.5928571428571429	2.770731971322517e-17
0.6	3.9384599762537857e-17
0.6071428571428571	8.321929803142403e-18
0.6142857142857142	3.635893336583877e-18
0.6214285714285714	1.7153200963011027e-17
0.6285714285714286	1.4089896670743624e-17
0.6357142857142857	2.7180629096421126e-17
0.6428571428571428	9.482401636017445e-18
0.65	1.5061380582667808e-18
0.6571428571428571	1.7154128413891327e-18
0.6642857142857143	8.536027856238468e-18
0.6714285714285714	9.21183022767055e-18
0.6785714285714286	3.9373310728738035e-19
0.6857142857142857	4.243179662353148e-18
0.6928571428571428	1.241575711808457e-18
0.7	8.661795658320192e-19
0.7071428571428571	2.746523081268902e-17
0.7142857142857143	5.92905257707281e-17

