f (Hz)	psd [BVD]
0.44285714285714284	1.9288677919682996e-17
0.45	4.8461162363737546e-18
0.45714285714285713	1.3571114112124225e-17
0.46428571428571425	1.4368852146809146e-17
0.4714285714285714	1.451137892115018e-17
0.47857142857142854	2.2934041846523915e-18
0.4857142857142857	1.0566641638882163e-17
0.4928571428571428	2.787678769392884e-18
0.5	1.1994604648912137e-17
0.5071428571428571	3.2061851159584156e-17
0.5142857142857142	2.2564371749559815e-17
0.5214285714285715	1.8348859905249366e-18
0.5285714285714286	6.423941161677599e-18
0.5357142857142857	9.127826690232792e-18
0.5428571428571428	3.1676849466193323e-18
0.5499999999999999	3.439443394206546e-17
0.5571428571428572	3.028672727189715e-17
0.5642857142857143	1.9813742691740494e-17
0.5714285714285714	1.3996826742164246e-17
0.5785714285714285	4.788302551111317e-18
0.5857142857142857	6.329380672327268e-18
0.5928571428571429	1.7628869739519398e-17
0.6	8.432197095985816e-18
0.6071428571428571	3.1590173870180437e-18
0.6142857142857142	1.5197556514973759e-18
0.6214285714285714	8.046977218890646e-18
0.6285714285714286	2.5515561890296256e-18
0.6357142857142857	8.348610026243936e-18
0.6428571428571428	1.1708556751588456e-17
0.65	3.2325822457680577e-17
0.6571428571428571	4.096483109180451e-17
0.6642857142857143	6.218362325324628e-18
0.6714285714285714	1.4052027553882232e-19
0.6785714285714286	1.6879018474166212e-18
0.6857142857142857	4.853794212643601e-18
0.6928571428571428	4.170497176167856e-18
0.7	5.633457104736104e-18
0.7071428571428571	6.487874603823226e-17
0.7142857142857143	9.386386578265831e-17

