tau (s)	adev [BVD]	adev err [BVD]
114.1	1.0357648826816495e-08	5.979991338334116e-09
114.8	1.0847249725279688e-08	6.262662548857322e-09
116.2	1.1564813353273158e-08	6.676948102640036e-09
116.89999999999999	1.1877539910465856e-08	6.857500864617986e-09
117.6	1.2186879663606209e-08	7.036098254364621e-09
118.3	1.2473881770250054e-08	7.201798997893435e-09
119.7	1.299009111423021e-08	7.499832601598578e-09
120.39999999999999	1.3251584728666386e-08	7.650806010284672e-09
121.1	1.3538679323177642e-08	7.816560151708632e-09
121.8	1.3832196878071766e-08	7.986022591038635e-09
123.2	1.4509607147281283e-08	8.377125592318567e-09
123.89999999999999	1.4881190254487757e-08	8.591659199290543e-09
124.6	1.5224963256868204e-08	8.79013663475502e-09
125.3	1.550113757274407e-08	8.94958595036921e-09
126.7	1.5889642075606178e-08	9.17388912967803e-09
127.39999999999999	1.607933071190638e-08	9.283405914908167e-09
128.1	1.6206341001670838e-08	9.356735339893529e-09
129.5	1.6535708332651242e-08	9.546895657097334e-09
130.2	1.6617840324934775e-08	9.59431458495131e-09
130.9	1.6740618112438993e-08	9.665200373617377e-09
131.6	1.671113359898941e-08	9.648177481840337e-09
133.0	1.6585010150990676e-08	9.575360075187143e-09
133.7	1.6536360791433723e-08	9.547272354351034e-09
135.1	1.6439968850366535e-08	9.491620441228182e-09
136.5	1.6358782943468222e-08	9.444747736026037e-09
137.2	1.6321595921125892e-08	9.423277798666332e-09
138.6	1.6279345667090916e-08	9.398884603125909e-09
140.0	1.616941011506112e-08	9.335413282567996e-09
140.7	7.819696810466617e-09	5.529360641503761e-09
142.1	8.318835766526233e-09	5.88230518208789e-09
143.5	8.790679329237601e-09	6.215948964940319e-09
144.2	9.021306037803653e-09	6.379026674490107e-09
145.6	9.423495602306484e-09	6.663417642872524e-09
147.0	9.643984647097684e-09	6.8193269416217255e-09
147.7	9.732941129898828e-09	6.882228673840919e-09
149.1	9.955373493297136e-09	7.039512106355213e-09
150.5	1.0019120851809017e-08	7.084588295841694e-09
151.2	1.0026193018586856e-08	7.089589072927986e-09
152.6	1.0202495486352987e-08	7.21425374342534e-09
154.0	1.039989629882771e-08	7.353837196537951e-09
154.7	1.0565870432663252e-08	7.471198632074626e-09
156.1	1.0842575840928904e-08	7.66685890265026e-09
157.5	1.1096681252709005e-08	7.84653856245617e-09
158.2	1.120855292430238e-08	7.92564378006252e-09
159.6	1.1305113382605157e-08	7.993922334922894e-09
161.0	1.143586477822452e-08	8.086377533414952e-09
161.7	1.150320664797829e-08	8.133995426175623e-09
163.1	1.1704573065062648e-08	8.276382985199211e-09
164.5	1.1968220605345113e-08	8.462809948776096e-09
165.2	1.2072171477282044e-08	8.536314315232953e-09
166.6	1.2470047776890692e-08	8.817655344759639e-09
168.0	1.2762109234161777e-08	9.024173981719248e-09
168.7	1.2958525760432808e-08	9.1630614393826e-09
170.1	1.3401747158045793e-08	9.476466295201722e-09
171.5	1.383561359471391e-08	9.783256194698991e-09
172.2	1.4103487049273834e-08	9.972671330918179e-09
173.6	1.4581578611560182e-08	1.0310733116638926e-08
175.0	1.5027325631830205e-08	1.0625923857365557e-08
175.7	1.5251903865021173e-08	1.0784724648961783e-08
177.1	1.582248182663053e-08	1.1188184194811357e-08
178.5	1.6599350284347208e-08	1.1737513149352756e-08
179.2	1.6993318408945867e-08	1.2016090681827814e-08
179.9	1.7438829606908566e-08	1.233111467100178e-08
180.6	1.7917095610308055e-08	1.2669299805216549e-08
181.29999999999998	1.8427799770716142e-08	1.303042218022129e-08
182.0	1.8861849127988507e-08	1.3337341424118241e-08
182.7	1.9374565307291582e-08	1.3699886511327503e-08
183.4	1.984512936952389e-08	1.4032625550714656e-08
184.1	2.0342395865385287e-08	1.4384246061995123e-08
184.79999999999998	2.088775911537551e-08	1.4769876114273143e-08
185.5	2.1390141960280664e-08	1.5125114430657366e-08
186.2	2.1914154749365346e-08	1.5495647427247623e-08

