f (Hz)	psd [BVD]
0.31117397454031126	1.969540246415122e-18
0.3182461103253183	1.1897885672606817e-17
0.3253182461103254	1.4944497853171416e-18
0.33239038189533243	5.177722908226318e-18
0.3394625176803395	3.7881779500082696e-17
0.3465346534653466	3.756360818942883e-17
0.35360678925035366	9.761475403192324e-18
0.36067892503536075	2.604334726596658e-17
0.3677510608203678	1.5984716674642745e-17
0.3748231966053749	2.138466304853601e-17
0.381895332390382	1.6158976963191506e-17
0.388967468175389	1.243896977840623e-17
0.3960396039603961	1.1293631213285167e-17
0.4031117397454032	1.2586641907931942e-17
0.41018387553041025	1.0353602053835003e-17
0.41725601131541734	1.798039318131005e-18
0.42432814710042444	3.572330331523938e-18
0.4314002828854315	4.296888690119115e-18
0.43847241867043857	5.047250076772892e-18
0.4455445544554456	2.5161166106321936e-17
0.4526166902404527	9.88842565535807e-18
0.4596888260254598	7.732921194843447e-19
0.46676096181046683	4.186812673394449e-18
0.47383309759547393	6.87242494280084e-18
0.48090523338048097	1.999056083137068e-18
0.48797736916548806	8.369162124455342e-18
0.49504950495049516	1.798373131207449e-17
0.5021216407355023	3.0739581358151573e-18
0.5091937765205092	5.987303250895014e-18
0.5162659123055163	1.3162153476583009e-17
0.5233380480905234	5.491996825600471e-18
0.5304101838755305	3.301936457923222e-19
0.5374823196605376	9.236002667747613e-18
0.5445544554455447	2.1383496001535068e-18
0.5516265912305517	1.648976531220941e-17
0.5586987270155588	3.542149266203988e-18
0.5657708628005659	4.267265264180041e-19
0.572842998585573	5.7605153515707235e-18
0.5799151343705801	2.376890359523229e-18
0.586987270155587	7.706328382027529e-19
0.5940594059405941	2.5280650060951787e-18
0.6011315417256012	4.217332334513255e-17
0.6082036775106083	6.41861056014361e-17
0.6152758132956154	2.5233257056887337e-17
0.6223479490806225	1.0902156808754163e-17
0.6294200848656295	1.5926003659751136e-18
0.6364922206506366	2.5999096307550632e-17
0.6435643564356437	3.908659875829508e-18
0.6506364922206508	3.1223921447511556e-17
0.6577086280056579	6.2581665215094456e-18
0.6647807637906649	1.345583077102919e-17
0.671852899575672	1.649070750889959e-17
0.678925035360679	5.4911902704256214e-17
0.6859971711456861	5.940238961539926e-17
0.6930693069306932	4.23367164171532e-18
0.7001414427157002	5.51553477114202e-18
0.7072135785007073	1.708628257267433e-16
0.7142857142857144	3.0864484112819306e-16

f (Hz)	psd [BV I+]
0.0	4.237428594095741e-15
0.007142857142857143	1.966983722631681e-14
0.014285714285714285	4.317436931784609e-15
0.02142857142857143	8.104471995127231e-16
0.02857142857142857	2.0145897510636062e-14
0.03571428571428571	1.8113336009631525e-14
0.04285714285714286	1.2719515085098694e-15
0.049999999999999996	8.10375695987047e-17
0.05714285714285714	1.065117975338387e-15
0.06428571428571428	1.0345372212278132e-15
0.07142857142857142	3.8698971524305347e-16
0.07857142857142857	1.2685031758585878e-15
0.08571428571428572	4.574278280613775e-16
0.09285714285714286	2.896626499496348e-16
0.09999999999999999	3.05068814217491e-16
0.10714285714285714	3.941809370495572e-16
0.11428571428571428	1.633846772796611e-16
0.12142857142857143	2.4306547934217213e-18
0.12857142857142856	4.542428096621332e-17
0.1357142857142857	9.747360130466137e-17
0.14285714285714285	9.243578913821048e-18
0.15	4.033630606778418e-17
0.15714285714285714	1.798329697010214e-17
0.16428571428571428	9.140478099125232e-18
0.17142857142857143	3.4140063655321154e-17
0.17857142857142858	5.570295204932259e-17
0.18571428571428572	5.066736800175601e-17
0.19285714285714284	2.4857547725983852e-17
0.19999999999999998	6.681414982634331e-18
0.20714285714285713	2.7882723204971223e-17
0.21428571428571427	1.6772318925133812e-17
0.22142857142857142	2.0435350278497366e-17
0.22857142857142856	5.75410576631835e-17
0.2357142857142857	1.0936194446541297e-16
0.24285714285714285	4.346662445764472e-17
0.25	1.0071850455130647e-17
0.2571428571428571	3.91430852450442e-17
0.2642857142857143	1.8790187460909763e-17
0.2714285714285714	4.083894555352963e-18
0.2785714285714286	2.5828756355833145e-18
0.2857142857142857	1.1288350646472275e-17
0.29285714285714287	9.027329534925091e-18
0.3	3.511133729647266e-17
0.3071428571428571	1.3472866070085746e-17
0.3142857142857143	7.272315966455216e-19
0.3214285714285714	2.01234313357464e-18
0.32857142857142857	6.031754122831991e-18
0.3357142857142857	4.387999183996647e-19
0.34285714285714286	5.4815066978131216e-18
0.35	3.1009873457239124e-18
0.35714285714285715	7.43456592659374e-18
0.36428571428571427	1.937651820792763e-18
0.37142857142857144	7.623074864959947e-18
0.37857142857142856	1.8385742945202047e-18
0.3857142857142857	5.472263425326404e-18
0.39285714285714285	3.001584318229987e-18
0.39999999999999997	5.730068737950896e-19
0.40714285714285714	2.8336079634166784e-18
0.41428571428571426	6.779195251896855e-18
0.42142857142857143	8.928645754238424e-18
0.42857142857142855	3.7064485854351606e-18
0.4357142857142857	1.063966958982997e-18
0.44285714285714284	8.422255402521609e-18
0.45	7.057830563629991e-18
0.45714285714285713	5.361102465631628e-18
0.46428571428571425	1.7275986897962107e-17
0.4714285714285714	3.768237810998389e-17
0.47857142857142854	2.991752980462085e-17
0.4857142857142857	1.3812512251862265e-17
0.4928571428571428	1.250722844461734e-17
0.5	1.65001505872472e-17
0.5071428571428571	8.651381572351452e-18
0.5142857142857142	1.1780999802586351e-17
0.5214285714285715	3.960458999022253e-18
0.5285714285714286	3.594072238551588e-18
0.5357142857142857	1.0191623530363725e-17
0.5428571428571428	1.910115319510751e-17
0.5499999999999999	3.670951504800067e-18
0.5571428571428572	1.1300899294164127e-19
0.5642857142857143	2.4506099003119136e-18
0.5714285714285714	1.0899119276061325e-18
0.5785714285714285	9.071098760910686e-18
0.5857142857142857	7.158922530919365e-18
0.5928571428571429	9.480314534597023e-19
0.6	6.873463335905501e-18
0.6071428571428571	1.5749893898207416e-17
0.6142857142857142	1.083888138117692e-17
0.6214285714285714	1.1528797910615326e-17
0.6285714285714286	2.788107960139503e-18
0.6357142857142857	9.73735554044952e-18
0.6428571428571428	6.0888614945331765e-18
0.65	7.470326832610597e-18
0.6571428571428571	9.021662624639915e-18
0.6642857142857143	5.431706037989601e-18
0.6714285714285714	4.013211185414983e-18
0.6785714285714286	6.59868691774787e-17
0.6857142857142857	7.38432049470689e-17
0.6928571428571428	1.6787508066023113e-17
0.7	5.037226890282533e-18
0.7071428571428571	8.874575980121043e-17
0.7142857142857143	1.5114182812182596e-16

