start date: 	2024-05-07
start time: 	18.34.13
stop date: 	2024-05-08
stop time: 	07.55.19
com rel. humid (%):	37.9
com temp (°C):	27.42
cn temp (°C):	31.41
nv temp (°C):	33.59
bvd averages: 	    800
remarks: 	I1 Source Stability: 0.3 uA Range, I1 = 50.0076 nA
R1 Info: 	F058A
R2 Info: 	short
data filepath: 	W:\68internal\Calibrations\MDSS Data\resist\MagniconData\CCCViewerData\CCC2019-01_Data\2024-05-07_CCC\240507_001_1834.txt
config filepath: 	W:\68internal\Calibrations\MDSS Data\resist\MagniconData\CCCViewerData\CCC2019-01_Data\2024-05-07_CCC\240507_001_1834_cccdrive.cfg
time base (Hz): 	60
integration time (time base multiples):	60
number of samples per half cycle: 	30
ignored first samples: 	14
ignored last samples: 	0
amplifier gain: 	300000
delta N1/NA (mTurns): 	-0.000000000
delta (I2*R2) (V): 	0.000000000
N1 (Turns):	0
N2 (Turns):	0
NA (Turns):	0
R1 (Ohm): 	100.000000
R2 (Ohm): 	0.000000

#points	bvd(V)	bvdmean(V)	stddrtN-1(V)
446	+1.000070E-05	+1.000074E-05	+4.187327E-11
447	+1.000018E-05	+1.000074E-05	+4.179820E-11
448	+1.000034E-05	+1.000074E-05	+4.171425E-11
449	+9.999939E-06	+1.000074E-05	+4.165918E-11
450	+9.999640E-06	+1.000073E-05	+4.163767E-11
451	+1.000068E-05	+1.000073E-05	+4.154542E-11
452	+1.000169E-05	+1.000073E-05	+4.150791E-11
453	+1.000178E-05	+1.000074E-05	+4.148057E-11
454	+1.000035E-05	+1.000074E-05	+4.139783E-11
455	+9.999408E-06	+1.000073E-05	+4.140982E-11
456	+9.999771E-06	+1.000073E-05	+4.137273E-11
457	+1.000134E-05	+1.000073E-05	+4.130342E-11
458	+9.999724E-06	+1.000073E-05	+4.127194E-11
459	+1.000284E-05	+1.000073E-05	+4.143765E-11
460	+9.999995E-06	+1.000073E-05	+4.137873E-11
461	+1.000154E-05	+1.000073E-05	+4.132572E-11
462	+1.000060E-05	+1.000073E-05	+4.123715E-11
463	+1.000225E-05	+1.000074E-05	+4.127752E-11
464	+1.000053E-05	+1.000074E-05	+4.119093E-11
465	+9.999895E-06	+1.000074E-05	+4.114216E-11
466	+1.000106E-05	+1.000074E-05	+4.105972E-11
467	+1.000183E-05	+1.000074E-05	+4.103827E-11
468	+9.999621E-06	+1.000074E-05	+4.102004E-11
469	+9.999931E-06	+1.000073E-05	+4.096847E-11
470	+9.998975E-06	+1.000073E-05	+4.105228E-11
471	+1.000099E-05	+1.000073E-05	+4.096883E-11
472	+9.999030E-06	+1.000073E-05	+4.104055E-11
473	+1.000146E-05	+1.000073E-05	+4.098263E-11
474	+1.000064E-05	+1.000073E-05	+4.089653E-11
475	+1.000093E-05	+1.000073E-05	+4.081256E-11
476	+9.999733E-06	+1.000073E-05	+4.078056E-11
477	+1.000141E-05	+1.000073E-05	+4.072012E-11
478	+9.999628E-06	+1.000073E-05	+4.070012E-11
479	+1.000084E-05	+1.000073E-05	+4.061576E-11
480	+1.000192E-05	+1.000073E-05	+4.060672E-11
481	+1.000069E-05	+1.000073E-05	+4.052229E-11
482	+9.999684E-06	+1.000073E-05	+4.049627E-11
483	+1.000158E-05	+1.000073E-05	+4.045067E-11
484	+1.000225E-05	+1.000073E-05	+4.048978E-11
485	+9.999781E-06	+1.000073E-05	+4.045373E-11
486	+9.999757E-06	+1.000073E-05	+4.041997E-11
487	+1.000136E-05	+1.000073E-05	+4.035767E-11
488	+1.000098E-05	+1.000073E-05	+4.027823E-11
489	+1.000070E-05	+1.000073E-05	+4.019582E-11
490	+9.999581E-06	+1.000073E-05	+4.018212E-11
491	+1.000050E-05	+1.000073E-05	+4.010282E-11
492	+1.000105E-05	+1.000073E-05	+4.002653E-11
493	+1.000177E-05	+1.000073E-05	+4.000144E-11
494	+9.999422E-06	+1.000073E-05	+4.000800E-11
495	+1.000242E-05	+1.000073E-05	+4.007286E-11
496	+1.000101E-05	+1.000073E-05	+3.999606E-11
497	+1.000194E-05	+1.000073E-05	+3.998971E-11
498	+1.000031E-05	+1.000073E-05	+3.991823E-11
499	+1.000197E-05	+1.000074E-05	+3.991586E-11
500	+9.999748E-06	+1.000073E-05	+3.988490E-11
501	+1.000002E-05	+1.000073E-05	+3.983074E-11
502	+1.000035E-05	+1.000073E-05	+3.975864E-11
503	+1.000182E-05	+1.000073E-05	+3.973868E-11
504	+9.999794E-06	+1.000073E-05	+3.970353E-11
505	+9.998742E-06	+1.000073E-05	+3.982006E-11
506	+1.000085E-05	+1.000073E-05	+3.974199E-11
507	+1.000156E-05	+1.000073E-05	+3.969729E-11
508	+1.000212E-05	+1.000073E-05	+3.971422E-11
509	+9.999983E-06	+1.000073E-05	+3.966346E-11
510	+1.000023E-05	+1.000073E-05	+3.959784E-11
511	+1.000060E-05	+1.000073E-05	+3.952114E-11
512	+1.000053E-05	+1.000073E-05	+3.944584E-11
513	+1.000103E-05	+1.000073E-05	+3.937328E-11
514	+1.000168E-05	+1.000073E-05	+3.933975E-11
515	+1.000114E-05	+1.000073E-05	+3.927121E-11
516	+1.000174E-05	+1.000073E-05	+3.924379E-11
517	+1.000056E-05	+1.000073E-05	+3.916928E-11
518	+1.000061E-05	+1.000073E-05	+3.909432E-11
519	+9.998882E-06	+1.000073E-05	+3.918157E-11
520	+1.000221E-05	+1.000073E-05	+3.920942E-11
521	+1.000006E-05	+1.000073E-05	+3.915547E-11
522	+1.000037E-05	+1.000073E-05	+3.908661E-11
523	+9.999857E-06	+1.000073E-05	+3.904752E-11
524	+9.999000E-06	+1.000073E-05	+3.911238E-11
525	+1.000089E-05	+1.000073E-05	+3.903908E-11
526	+1.000133E-05	+1.000073E-05	+3.898156E-11
527	+9.998821E-06	+1.000072E-05	+3.907526E-11
528	+9.999316E-06	+1.000072E-05	+3.909216E-11
529	+1.000065E-05	+1.000072E-05	+3.901845E-11
530	+1.000163E-05	+1.000072E-05	+3.898273E-11
531	+1.000070E-05	+1.000072E-05	+3.890926E-11
532	+1.000065E-05	+1.000072E-05	+3.883633E-11
533	+1.000124E-05	+1.000072E-05	+3.877544E-11
534	+1.000209E-05	+1.000073E-05	+3.878667E-11
535	+1.000165E-05	+1.000073E-05	+3.875262E-11
536	+1.000058E-05	+1.000073E-05	+3.868123E-11
537	+1.000045E-05	+1.000073E-05	+3.861265E-11
538	+1.000178E-05	+1.000073E-05	+3.859061E-11
539	+1.000096E-05	+1.000073E-05	+3.852131E-11
540	+1.000017E-05	+1.000073E-05	+3.846398E-11
541	+1.000094E-05	+1.000073E-05	+3.839476E-11
542	+1.000179E-05	+1.000073E-05	+3.837433E-11
543	+1.000179E-05	+1.000073E-05	+3.835314E-11
544	+1.000101E-05	+1.000073E-05	+3.828603E-11
545	+1.000030E-05	+1.000073E-05	+3.822417E-11
546	+1.000135E-05	+1.000073E-05	+3.817087E-11
547	+1.000233E-05	+1.000074E-05	+3.821250E-11
548	+1.000011E-05	+1.000074E-05	+3.815968E-11
549	+1.000161E-05	+1.000074E-05	+3.812363E-11
550	+9.999316E-06	+1.000073E-05	+3.814179E-11
551	+1.000136E-05	+1.000074E-05	+3.808937E-11
552	+9.999324E-06	+1.000073E-05	+3.810620E-11
553	+1.000126E-05	+1.000073E-05	+3.804929E-11
554	+1.000108E-05	+1.000073E-05	+3.798569E-11
555	+9.999393E-06	+1.000073E-05	+3.799419E-11
556	+1.000307E-05	+1.000074E-05	+3.815847E-11
557	+9.999793E-06	+1.000073E-05	+3.812755E-11
558	+1.000002E-05	+1.000073E-05	+3.808046E-11
559	+9.999386E-06	+1.000073E-05	+3.808856E-11
560	+1.000114E-05	+1.000073E-05	+3.802747E-11
561	+1.000065E-05	+1.000073E-05	+3.795988E-11
562	+1.000152E-05	+1.000073E-05	+3.791793E-11
563	+1.000083E-05	+1.000073E-05	+3.785095E-11
564	+9.999783E-06	+1.000073E-05	+3.782133E-11
565	+1.000159E-05	+1.000073E-05	+3.778492E-11
566	+1.000030E-05	+1.000073E-05	+3.772580E-11
567	+1.000103E-05	+1.000073E-05	+3.766291E-11
568	+1.000089E-05	+1.000073E-05	+3.759755E-11
569	+9.999552E-06	+1.000073E-05	+3.758869E-11
570	+1.000215E-05	+1.000073E-05	+3.760493E-11
571	+1.000150E-05	+1.000073E-05	+3.756326E-11
572	+9.998614E-06	+1.000073E-05	+3.768039E-11
573	+1.000255E-05	+1.000073E-05	+3.774795E-11
574	+9.999888E-06	+1.000073E-05	+3.771098E-11
575	+1.000103E-05	+1.000073E-05	+3.764898E-11
576	+1.000045E-05	+1.000073E-05	+3.758686E-11
577	+1.000137E-05	+1.000073E-05	+3.753812E-11
578	+1.000141E-05	+1.000073E-05	+3.749125E-11
579	+1.000120E-05	+1.000074E-05	+3.743502E-11
580	+9.999854E-06	+1.000073E-05	+3.740133E-11
581	+1.000201E-05	+1.000074E-05	+3.740131E-11
582	+1.000195E-05	+1.000074E-05	+3.739495E-11
583	+1.000160E-05	+1.000074E-05	+3.736008E-11
584	+1.000132E-05	+1.000074E-05	+3.730934E-11
585	+9.999251E-06	+1.000074E-05	+3.733244E-11
586	+9.999805E-06	+1.000074E-05	+3.730270E-11
587	+1.000021E-05	+1.000074E-05	+3.725005E-11
588	+1.000015E-05	+1.000073E-05	+3.720005E-11
589	+1.000115E-05	+1.000074E-05	+3.714365E-11
590	+1.000000E-05	+1.000073E-05	+3.710130E-11
591	+9.999985E-06	+1.000073E-05	+3.706016E-11
592	+1.000111E-05	+1.000073E-05	+3.700306E-11
593	+1.000017E-05	+1.000073E-05	+3.695273E-11
594	+1.000075E-05	+1.000073E-05	+3.689048E-11
595	+9.999681E-06	+1.000073E-05	+3.687080E-11
596	+9.999496E-06	+1.000073E-05	+3.686714E-11
597	+1.000020E-05	+1.000073E-05	+3.681614E-11
598	+1.000088E-05	+1.000073E-05	+3.675545E-11
599	+1.000177E-05	+1.000073E-05	+3.673552E-11
600	+9.999445E-06	+1.000073E-05	+3.673673E-11
601	+1.000100E-05	+1.000073E-05	+3.667840E-11
602	+1.000317E-05	+1.000073E-05	+3.684205E-11
603	+1.000116E-05	+1.000073E-05	+3.678778E-11
604	+1.000111E-05	+1.000073E-05	+3.673219E-11
605	+1.000245E-05	+1.000074E-05	+3.678115E-11
606	+1.000181E-05	+1.000074E-05	+3.676331E-11
607	+1.000083E-05	+1.000074E-05	+3.670302E-11
608	+1.000184E-05	+1.000074E-05	+3.668747E-11
609	+1.000178E-05	+1.000074E-05	+3.666733E-11
610	+1.000016E-05	+1.000074E-05	+3.661976E-11
611	+1.000028E-05	+1.000074E-05	+3.656752E-11
612	+1.000150E-05	+1.000074E-05	+3.652896E-11
613	+1.000081E-05	+1.000074E-05	+3.646946E-11
614	+9.999616E-06	+1.000074E-05	+3.645612E-11
615	+1.000128E-05	+1.000074E-05	+3.640735E-11
616	+1.000061E-05	+1.000074E-05	+3.634885E-11
617	+9.999961E-06	+1.000074E-05	+3.631186E-11
618	+1.000033E-05	+1.000074E-05	+3.625903E-11
619	+9.999725E-06	+1.000074E-05	+3.623741E-11
620	+1.000151E-05	+1.000074E-05	+3.620061E-11
621	+1.000050E-05	+1.000074E-05	+3.614424E-11
622	+1.000027E-05	+1.000074E-05	+3.609400E-11
623	+1.000036E-05	+1.000074E-05	+3.604107E-11
624	+1.000049E-05	+1.000074E-05	+3.598539E-11
625	+1.000057E-05	+1.000074E-05	+3.592878E-11
626	+1.000195E-05	+1.000074E-05	+3.592342E-11
627	+9.998491E-06	+1.000073E-05	+3.604459E-11
628	+1.000157E-05	+1.000074E-05	+3.601146E-11
629	+1.000134E-05	+1.000074E-05	+3.596685E-11
630	+1.000036E-05	+1.000074E-05	+3.591478E-11
631	+1.000103E-05	+1.000074E-05	+3.586080E-11
632	+9.997997E-06	+1.000073E-05	+3.606530E-11
633	+1.000028E-05	+1.000073E-05	+3.601548E-11
634	+1.000185E-05	+1.000073E-05	+3.600161E-11
635	+1.000164E-05	+1.000073E-05	+3.597301E-11
636	+1.000062E-05	+1.000073E-05	+3.591686E-11
637	+1.000179E-05	+1.000074E-05	+3.589880E-11
638	+1.000059E-05	+1.000074E-05	+3.584319E-11
639	+1.000016E-05	+1.000073E-05	+3.579825E-11
640	+1.000074E-05	+1.000073E-05	+3.574227E-11
641	+1.000099E-05	+1.000074E-05	+3.568875E-11
642	+1.000147E-05	+1.000074E-05	+3.565169E-11
643	+1.000310E-05	+1.000074E-05	+3.578491E-11
644	+9.999707E-06	+1.000074E-05	+3.576525E-11
645	+9.999571E-06	+1.000074E-05	+3.575557E-11
646	+1.000018E-05	+1.000074E-05	+3.571044E-11
647	+1.000177E-05	+1.000074E-05	+3.569102E-11
648	+9.998065E-06	+1.000073E-05	+3.587372E-11
649	+1.000308E-05	+1.000074E-05	+3.600105E-11
650	+1.000003E-05	+1.000074E-05	+3.596189E-11
651	+1.000028E-05	+1.000074E-05	+3.591355E-11
652	+1.000042E-05	+1.000073E-05	+3.586162E-11
653	+1.000058E-05	+1.000073E-05	+3.580746E-11
654	+1.000159E-05	+1.000074E-05	+3.577688E-11
655	+9.999286E-06	+1.000073E-05	+3.579068E-11
656	+9.999701E-06	+1.000073E-05	+3.577070E-11
657	+1.000037E-05	+1.000073E-05	+3.572035E-11
658	+9.999332E-06	+1.000073E-05	+3.572931E-11
659	+1.000112E-05	+1.000073E-05	+3.567995E-11
660	+1.000115E-05	+1.000073E-05	+3.563164E-11
661	+1.000131E-05	+1.000073E-05	+3.558836E-11
662	+1.000047E-05	+1.000073E-05	+3.553669E-11
663	+1.000253E-05	+1.000073E-05	+3.558710E-11
664	+9.999758E-06	+1.000073E-05	+3.556386E-11
665	+9.998689E-06	+1.000073E-05	+3.564303E-11
666	+1.000044E-05	+1.000073E-05	+3.559219E-11
667	+1.000087E-05	+1.000073E-05	+3.553943E-11
668	+9.999904E-06	+1.000073E-05	+3.550768E-11
669	+1.000221E-05	+1.000073E-05	+3.552362E-11
670	+9.999255E-06	+1.000073E-05	+3.553879E-11
671	+1.000089E-05	+1.000073E-05	+3.548659E-11
672	+1.000070E-05	+1.000073E-05	+3.543377E-11
673	+1.000236E-05	+1.000073E-05	+3.546372E-11
674	+1.000030E-05	+1.000073E-05	+3.541678E-11
675	+1.000152E-05	+1.000073E-05	+3.538372E-11
676	+1.000118E-05	+1.000073E-05	+3.533766E-11
677	+1.000033E-05	+1.000073E-05	+3.529034E-11
678	+1.000240E-05	+1.000073E-05	+3.532453E-11
679	+1.000084E-05	+1.000073E-05	+3.527280E-11
680	+1.000092E-05	+1.000073E-05	+3.522193E-11
681	+1.000196E-05	+1.000074E-05	+3.521605E-11
682	+1.000070E-05	+1.000074E-05	+3.516443E-11
683	+1.000235E-05	+1.000074E-05	+3.519263E-11
684	+9.999438E-06	+1.000074E-05	+3.519253E-11
685	+1.000035E-05	+1.000074E-05	+3.514563E-11
686	+1.000107E-05	+1.000074E-05	+3.509775E-11
687	+9.999201E-06	+1.000073E-05	+3.511774E-11
688	+9.999314E-06	+1.000073E-05	+3.512734E-11
689	+1.000175E-05	+1.000073E-05	+3.510722E-11
690	+1.000192E-05	+1.000073E-05	+3.509884E-11
691	+9.998790E-06	+1.000073E-05	+3.516083E-11
692	+1.000070E-05	+1.000073E-05	+3.511001E-11
693	+9.999700E-06	+1.000073E-05	+3.509092E-11
694	+9.999224E-06	+1.000073E-05	+3.510750E-11
695	+1.000043E-05	+1.000073E-05	+3.505956E-11
696	+1.000243E-05	+1.000073E-05	+3.509447E-11
697	+1.000183E-05	+1.000073E-05	+3.507967E-11
698	+9.999504E-06	+1.000073E-05	+3.507353E-11
699	+1.000183E-05	+1.000073E-05	+3.505873E-11
700	+1.000090E-05	+1.000073E-05	+3.500939E-11
701	+1.000052E-05	+1.000073E-05	+3.496072E-11
702	+9.998436E-06	+1.000073E-05	+3.506366E-11
703	+1.000065E-05	+1.000073E-05	+3.501393E-11
704	+1.000211E-05	+1.000073E-05	+3.501901E-11
705	+1.000301E-05	+1.000073E-05	+3.511819E-11
706	+1.000207E-05	+1.000074E-05	+3.511938E-11
707	+1.000053E-05	+1.000073E-05	+3.507086E-11
708	+1.000043E-05	+1.000073E-05	+3.502391E-11
709	+9.998966E-06	+1.000073E-05	+3.506330E-11
710	+9.999409E-06	+1.000073E-05	+3.506345E-11
711	+1.000117E-05	+1.000073E-05	+3.501959E-11
712	+1.000007E-05	+1.000073E-05	+3.498287E-11
713	+1.000041E-05	+1.000073E-05	+3.493670E-11
714	+1.000231E-05	+1.000073E-05	+3.495801E-11
715	+1.000127E-05	+1.000073E-05	+3.491720E-11
716	+1.000069E-05	+1.000073E-05	+3.486845E-11
717	+1.000063E-05	+1.000073E-05	+3.482006E-11
718	+1.000083E-05	+1.000073E-05	+3.477179E-11
719	+9.999773E-06	+1.000073E-05	+3.474905E-11
720	+1.000062E-05	+1.000073E-05	+3.470106E-11
721	+1.000046E-05	+1.000073E-05	+3.465501E-11
722	+1.000186E-05	+1.000073E-05	+3.464248E-11
723	+9.999990E-06	+1.000073E-05	+3.460975E-11
724	+9.999624E-06	+1.000073E-05	+3.459574E-11
725	+1.000154E-05	+1.000073E-05	+3.456613E-11
726	+1.000103E-05	+1.000073E-05	+3.452095E-11
727	+9.999180E-06	+1.000073E-05	+3.453938E-11
728	+1.000090E-05	+1.000073E-05	+3.449274E-11
729	+9.999534E-06	+1.000073E-05	+3.448440E-11
730	+1.000080E-05	+1.000073E-05	+3.443727E-11
731	+9.999611E-06	+1.000073E-05	+3.442402E-11
732	+9.999275E-06	+1.000072E-05	+3.443407E-11
733	+1.000050E-05	+1.000072E-05	+3.438842E-11
734	+1.000130E-05	+1.000072E-05	+3.435039E-11
735	+1.000080E-05	+1.000072E-05	+3.430379E-11
736	+1.000094E-05	+1.000072E-05	+3.425843E-11
737	+9.999919E-06	+1.000072E-05	+3.422940E-11
738	+1.000016E-05	+1.000072E-05	+3.419163E-11
739	+1.000075E-05	+1.000072E-05	+3.414535E-11
740	+1.000028E-05	+1.000072E-05	+3.410440E-11
741	+1.000108E-05	+1.000072E-05	+3.406179E-11
742	+9.998931E-06	+1.000072E-05	+3.410146E-11
743	+1.000131E-05	+1.000072E-05	+3.406465E-11
744	+9.999990E-06	+1.000072E-05	+3.403303E-11
745	+1.000055E-05	+1.000072E-05	+3.398808E-11
746	+1.000186E-05	+1.000072E-05	+3.397656E-11
747	+1.000113E-05	+1.000072E-05	+3.393547E-11
748	+1.000112E-05	+1.000072E-05	+3.389432E-11
749	+9.999821E-06	+1.000072E-05	+3.387044E-11
750	+1.000053E-05	+1.000072E-05	+3.382622E-11
751	+1.000284E-05	+1.000072E-05	+3.389847E-11
752	+1.000024E-05	+1.000072E-05	+3.385961E-11
753	+9.999479E-06	+1.000072E-05	+3.385499E-11
754	+9.998580E-06	+1.000072E-05	+3.392918E-11
755	+9.999920E-06	+1.000072E-05	+3.390074E-11
756	+1.000043E-05	+1.000072E-05	+3.385795E-11
757	+1.000043E-05	+1.000072E-05	+3.381540E-11
758	+9.999562E-06	+1.000072E-05	+3.380510E-11
759	+1.000195E-05	+1.000072E-05	+3.379992E-11
760	+1.000053E-05	+1.000072E-05	+3.375632E-11
761	+1.000090E-05	+1.000072E-05	+3.371279E-11
762	+9.997848E-06	+1.000071E-05	+3.387849E-11
763	+9.998916E-06	+1.000071E-05	+3.391596E-11
764	+1.000078E-05	+1.000071E-05	+3.387165E-11
765	+1.000155E-05	+1.000071E-05	+3.384532E-11
766	+1.000235E-05	+1.000071E-05	+3.386876E-11
767	+1.000100E-05	+1.000071E-05	+3.382664E-11
768	+1.000137E-05	+1.000072E-05	+3.379325E-11
769	+1.000171E-05	+1.000072E-05	+3.377422E-11
770	+1.000222E-05	+1.000072E-05	+3.378704E-11
771	+9.998891E-06	+1.000072E-05	+3.382636E-11
772	+1.000065E-05	+1.000072E-05	+3.378264E-11
773	+1.000060E-05	+1.000072E-05	+3.373927E-11
774	+1.000086E-05	+1.000072E-05	+3.369613E-11
775	+1.000034E-05	+1.000072E-05	+3.365611E-11
776	+9.999039E-06	+1.000071E-05	+3.368213E-11
777	+9.999290E-06	+1.000071E-05	+3.368863E-11
778	+1.000119E-05	+1.000071E-05	+3.365100E-11
779	+1.000125E-05	+1.000071E-05	+3.361485E-11
780	+1.000125E-05	+1.000071E-05	+3.357888E-11
781	+1.000148E-05	+1.000072E-05	+3.355028E-11
782	+1.000147E-05	+1.000072E-05	+3.352140E-11
783	+1.000087E-05	+1.000072E-05	+3.347914E-11
784	+1.000226E-05	+1.000072E-05	+3.349462E-11
785	+1.000049E-05	+1.000072E-05	+3.345317E-11
786	+9.999534E-06	+1.000072E-05	+3.344454E-11
787	+1.000233E-05	+1.000072E-05	+3.346527E-11
788	+1.000193E-05	+1.000072E-05	+3.345820E-11
789	+1.000277E-05	+1.000072E-05	+3.351663E-11
790	+1.000084E-05	+1.000072E-05	+3.347449E-11
791	+1.000067E-05	+1.000072E-05	+3.343221E-11
792	+1.000020E-05	+1.000072E-05	+3.339652E-11
793	+9.999590E-06	+1.000072E-05	+3.338491E-11
794	+1.000015E-05	+1.000072E-05	+3.335062E-11
795	+1.000015E-05	+1.000072E-05	+3.331635E-11
796	+1.000108E-05	+1.000072E-05	+3.327749E-11
797	+1.000080E-05	+1.000072E-05	+3.323585E-11
798	+1.000163E-05	+1.000072E-05	+3.321372E-11
799	+9.999293E-06	+1.000072E-05	+3.322026E-11
800	+9.999410E-06	+1.000072E-05	+3.321903E-11
