start date: 	2024-03-15
start time: 	13.54.52
stop date: 	2024-03-17
stop time: 	13.55.53
com rel. humid (%):	33.4
com temp (°C):	27.67
cn temp (°C):	31.59
nv temp (°C):	33.53
bvd averages: 	   2880
remarks: 	chopper voltage noise
R1 Info: 	0
R2 Info: 	0
data filepath: 	W:\68internal\Calibrations\MDSS Data\resist\MagniconData\CCCViewerData\CCC2019-01_Data\2024-03-15_CCC\240315_001_1354.txt
config filepath: 	W:\68internal\Calibrations\MDSS Data\resist\MagniconData\CCCViewerData\CCC2019-01_Data\2024-03-15_CCC\240315_001_1354_cccdrive.cfg
time base (Hz): 	60
integration time (time base multiples):	60
number of samples per half cycle: 	30
ignored first samples: 	14
ignored last samples: 	0
amplifier gain: 	1000000
delta N1/NA (mTurns): 	-0.000000000
delta (I2*R2) (V): 	-0.000000000
N1 (Turns):	0
N2 (Turns):	0
NA (Turns):	0
R1 (Ohm): 	0.000000
R2 (Ohm): 	0.000000

#points	bvd(V)	bvdmean(V)	stddrtN-1(V)
448	+7.702500E-09	-4.267215E-10	+1.936686E-10
449	+1.576875E-09	-4.222592E-10	+1.932883E-10
450	+7.747500E-10	-4.195992E-10	+1.928766E-10
451	-7.443000E-09	-4.351721E-10	+1.930775E-10
452	+4.758000E-09	-4.236828E-10	+1.929922E-10
453	+2.509875E-09	-4.172070E-10	+1.926746E-10
454	-6.207750E-09	-4.299615E-10	+1.926723E-10
455	-4.500375E-09	-4.389074E-10	+1.924564E-10
456	+4.215000E-10	-4.370206E-10	+1.920432E-10
457	+4.714875E-09	-4.257473E-10	+1.919538E-10
458	-4.818750E-10	-4.258698E-10	+1.915343E-10
459	-2.896875E-09	-4.312533E-10	+1.911923E-10
460	-4.800750E-09	-4.407522E-10	+1.910126E-10
461	-9.769125E-09	-4.609873E-10	+1.916689E-10
462	+5.742375E-09	-4.475601E-10	+1.917244E-10
463	+1.579500E-09	-4.431820E-10	+1.913599E-10
464	-6.746250E-10	-4.436808E-10	+1.909477E-10
465	-7.716750E-09	-4.593218E-10	+1.911775E-10
466	+2.565750E-09	-4.528302E-10	+1.908773E-10
467	+9.003000E-09	-4.325822E-10	+1.915413E-10
468	+4.691250E-09	-4.216338E-10	+1.914449E-10
469	+2.850750E-09	-4.146564E-10	+1.911637E-10
470	+1.323750E-10	-4.134926E-10	+1.907600E-10
471	+2.348250E-09	-4.076290E-10	+1.904449E-10
472	+3.646875E-09	-3.990389E-10	+1.902350E-10
473	+5.442375E-09	-3.866892E-10	+1.902337E-10
474	-8.438250E-09	-4.036756E-10	+1.905904E-10
475	+3.742500E-09	-3.949468E-10	+1.903889E-10
476	+3.994500E-09	-3.857253E-10	+1.902122E-10
477	+1.271625E-09	-3.822508E-10	+1.898448E-10
478	+2.839500E-09	-3.755107E-10	+1.895671E-10
479	+9.168750E-10	-3.728126E-10	+1.891902E-10
480	+3.885000E-09	-3.639422E-10	+1.890039E-10
481	-2.273250E-09	-3.679116E-10	+1.886523E-10
482	-5.354625E-09	-3.782575E-10	+1.885445E-10
483	-5.194875E-09	-3.882298E-10	+1.884179E-10
484	-6.841125E-09	-4.015622E-10	+1.885003E-10
485	-7.787250E-09	-4.167905E-10	+1.887266E-10
486	+5.947500E-10	-4.147091E-10	+1.883493E-10
487	-4.169250E-09	-4.224186E-10	+1.881202E-10
488	-2.407125E-09	-4.264857E-10	+1.877784E-10
489	-1.120050E-08	-4.485184E-10	+1.886848E-10
490	+6.048375E-09	-4.352594E-10	+1.887656E-10
491	-5.525625E-09	-4.456268E-10	+1.886658E-10
492	-4.827750E-09	-4.545335E-10	+1.884925E-10
493	+6.435375E-09	-4.405581E-10	+1.886282E-10
494	-6.237000E-09	-4.522918E-10	+1.886113E-10
495	+2.763750E-09	-4.457947E-10	+1.883420E-10
496	-2.892375E-09	-4.507273E-10	+1.880266E-10
497	-6.741750E-09	-4.633853E-10	+1.880743E-10
498	-1.323750E-10	-4.627206E-10	+1.876975E-10
499	+1.670625E-09	-4.584454E-10	+1.873697E-10
500	-7.540125E-09	-4.726087E-10	+1.875302E-10
501	+4.901625E-09	-4.618817E-10	+1.874627E-10
502	-2.629500E-09	-4.661997E-10	+1.871387E-10
503	+4.577625E-09	-4.561722E-10	+1.870353E-10
504	-1.766250E-10	-4.556176E-10	+1.866646E-10
505	+3.642000E-09	-4.475035E-10	+1.864713E-10
506	-2.834625E-09	-4.522211E-10	+1.861622E-10
507	+5.651250E-10	-4.502145E-10	+1.858054E-10
508	-1.119375E-09	-4.515317E-10	+1.854440E-10
509	-3.387375E-09	-4.572996E-10	+1.851692E-10
510	+2.013375E-09	-4.524551E-10	+1.848692E-10
511	-5.462250E-09	-4.622591E-10	+1.847674E-10
512	-1.841250E-09	-4.649524E-10	+1.844258E-10
513	-4.905000E-09	-4.736075E-10	+1.842693E-10
514	+1.510125E-09	-4.697481E-10	+1.839510E-10
515	+2.468625E-09	-4.640425E-10	+1.836821E-10
516	-5.406000E-09	-4.736199E-10	+1.835758E-10
517	-1.224000E-09	-4.750713E-10	+1.832261E-10
518	-2.227500E-10	-4.745842E-10	+1.828727E-10
519	+3.180000E-10	-4.730571E-10	+1.825264E-10
520	-1.470000E-09	-4.749743E-10	+1.821851E-10
521	-3.793125E-09	-4.813431E-10	+1.819466E-10
522	+1.970250E-09	-4.766466E-10	+1.816584E-10
523	-2.120625E-09	-4.797899E-10	+1.813380E-10
524	+4.122375E-09	-4.710072E-10	+1.812046E-10
525	-1.598250E-09	-4.731543E-10	+1.808718E-10
526	-1.341375E-09	-4.748049E-10	+1.805352E-10
527	-3.927375E-09	-4.813563E-10	+1.803113E-10
528	-3.801375E-09	-4.876442E-10	+1.800793E-10
529	-2.805000E-10	-4.872526E-10	+1.797390E-10
530	+8.141625E-09	-4.709717E-10	+1.801368E-10
531	+2.361750E-09	-4.656370E-10	+1.798764E-10
532	-3.106875E-09	-4.706017E-10	+1.796066E-10
533	+4.204500E-09	-4.618304E-10	+1.794837E-10
534	+7.128000E-09	-4.476173E-10	+1.797103E-10
535	+4.360875E-09	-4.386294E-10	+1.795991E-10
536	+2.887500E-09	-4.324240E-10	+1.793711E-10
537	+2.178000E-09	-4.275628E-10	+1.791027E-10
538	-2.568375E-09	-4.315421E-10	+1.788138E-10
539	-5.398500E-09	-4.407572E-10	+1.787194E-10
540	+1.489125E-09	-4.371833E-10	+1.784240E-10
541	-6.927000E-09	-4.491793E-10	+1.784974E-10
542	+3.085125E-09	-4.426584E-10	+1.782871E-10
543	+3.486000E-09	-4.354233E-10	+1.781054E-10
544	+2.443125E-09	-4.301319E-10	+1.778565E-10
545	+1.128750E-10	-4.291356E-10	+1.775326E-10
546	-4.237875E-09	-4.361113E-10	+1.773444E-10
547	+3.348375E-09	-4.291926E-10	+1.771551E-10
548	-6.360000E-10	-4.295700E-10	+1.768319E-10
549	-2.830125E-09	-4.339426E-10	+1.765637E-10
550	-1.713750E-09	-4.362695E-10	+1.762577E-10
551	+1.464750E-09	-4.328194E-10	+1.759713E-10
552	+3.851250E-09	-4.250584E-10	+1.758236E-10
553	-1.760625E-09	-4.274736E-10	+1.755220E-10
554	+3.637500E-10	-4.260454E-10	+1.752107E-10
555	-6.012000E-09	-4.361101E-10	+1.751841E-10
556	-5.441250E-10	-4.363044E-10	+1.748689E-10
557	-6.900000E-11	-4.356450E-10	+1.745559E-10
558	-4.001250E-10	-4.355813E-10	+1.742428E-10
559	-1.968750E-10	-4.351543E-10	+1.739313E-10
560	-5.870250E-09	-4.448598E-10	+1.738915E-10
561	-6.079875E-09	-4.549044E-10	+1.738717E-10
562	+9.420000E-10	-4.524188E-10	+1.735798E-10
563	-6.603750E-10	-4.527882E-10	+1.732716E-10
564	+1.387125E-09	-4.495259E-10	+1.729949E-10
565	+3.009375E-09	-4.434040E-10	+1.727969E-10
566	-5.289000E-09	-4.519651E-10	+1.727037E-10
567	-4.674375E-09	-4.594120E-10	+1.725596E-10
568	+1.775625E-09	-4.554771E-10	+1.723004E-10
569	+3.633375E-09	-4.482911E-10	+1.721474E-10
570	+2.303250E-09	-4.434638E-10	+1.719129E-10
571	+6.804000E-09	-4.307712E-10	+1.720803E-10
572	+1.617750E-09	-4.271899E-10	+1.718165E-10
573	+3.972000E-09	-4.195124E-10	+1.716882E-10
574	+4.246125E-09	-4.113841E-10	+1.715814E-10
575	+1.876500E-09	-4.074052E-10	+1.713290E-10
576	-1.250250E-09	-4.088685E-10	+1.710375E-10
577	-1.834875E-09	-4.113399E-10	+1.707587E-10
578	+9.307500E-10	-4.090179E-10	+1.704789E-10
579	-6.442500E-10	-4.094242E-10	+1.701847E-10
580	-8.984625E-09	-4.242091E-10	+1.705331E-10
581	+4.875000E-09	-4.150882E-10	+1.704835E-10
582	+1.875375E-09	-4.111527E-10	+1.702358E-10
583	-2.619750E-09	-4.149410E-10	+1.699858E-10
584	+2.358750E-10	-4.138266E-10	+1.696981E-10
585	-5.332875E-09	-4.222353E-10	+1.696163E-10
586	+2.141250E-09	-4.178607E-10	+1.693831E-10
587	+2.774250E-09	-4.124227E-10	+1.691817E-10
588	-2.613000E-09	-4.161652E-10	+1.689352E-10
589	+4.582125E-09	-4.076791E-10	+1.688615E-10
590	-4.072875E-09	-4.138913E-10	+1.686895E-10
591	-5.761125E-09	-4.229391E-10	+1.686467E-10
592	-7.200000E-10	-4.234409E-10	+1.683624E-10
593	-2.067000E-09	-4.262125E-10	+1.681010E-10
594	-3.128250E-09	-4.307614E-10	+1.678794E-10
595	-6.285000E-10	-4.310937E-10	+1.675974E-10
596	-5.936250E-09	-4.403305E-10	+1.675707E-10
597	-1.362000E-09	-4.418744E-10	+1.672969E-10
598	+1.440375E-09	-4.387268E-10	+1.670466E-10
599	+2.160375E-09	-4.343877E-10	+1.668239E-10
600	+1.070250E-09	-4.318800E-10	+1.665645E-10
601	-2.693250E-09	-4.356427E-10	+1.663297E-10
602	+8.059875E-09	-4.215305E-10	+1.666518E-10
603	-2.107500E-09	-4.243265E-10	+1.663987E-10
604	-9.630000E-10	-4.252183E-10	+1.661253E-10
605	-7.282500E-10	-4.257192E-10	+1.658513E-10
606	-1.075875E-09	-4.267921E-10	+1.655808E-10
607	-2.534250E-09	-4.302640E-10	+1.653443E-10
608	+2.945250E-09	-4.247122E-10	+1.651655E-10
609	+6.210000E-10	-4.229951E-10	+1.649030E-10
610	+5.590875E-09	-4.131363E-10	+1.649273E-10
611	+1.447125E-09	-4.100917E-10	+1.646853E-10
612	-5.443875E-09	-4.183168E-10	+1.646216E-10
613	-2.213625E-09	-4.212455E-10	+1.643789E-10
614	-6.692625E-09	-4.314595E-10	+1.644285E-10
615	-1.725000E-09	-4.335628E-10	+1.641744E-10
616	-8.430000E-10	-4.342275E-10	+1.639091E-10
617	-9.750000E-10	-4.351039E-10	+1.636455E-10
618	-5.377500E-09	-4.431013E-10	+1.635761E-10
619	+4.299750E-09	-4.354392E-10	+1.634913E-10
620	-4.354125E-09	-4.417597E-10	+1.633497E-10
621	-2.726250E-10	-4.414873E-10	+1.630867E-10
622	-1.521375E-09	-4.432235E-10	+1.628335E-10
623	-9.496500E-09	-4.577552E-10	+1.632201E-10
624	-6.866250E-10	-4.581220E-10	+1.629588E-10
625	-3.973875E-09	-4.637472E-10	+1.627950E-10
626	-4.179000E-09	-4.696821E-10	+1.626431E-10
627	+2.489625E-09	-4.649623E-10	+1.624521E-10
628	+4.188750E-10	-4.635549E-10	+1.621993E-10
629	+3.176250E-10	-4.623130E-10	+1.619460E-10
630	-2.212500E-10	-4.619304E-10	+1.616892E-10
631	-7.312500E-10	-4.623572E-10	+1.614333E-10
632	+2.166375E-09	-4.581978E-10	+1.612313E-10
633	+9.727500E-10	-4.559372E-10	+1.609923E-10
634	-2.142750E-09	-4.585978E-10	+1.607602E-10
635	+3.592875E-09	-4.522175E-10	+1.606336E-10
636	+3.928500E-09	-4.453296E-10	+1.605286E-10
637	+1.858500E-09	-4.417129E-10	+1.603172E-10
638	-1.430625E-09	-4.432629E-10	+1.600733E-10
639	-2.585250E-09	-4.466150E-10	+1.598577E-10
640	-9.513750E-10	-4.474037E-10	+1.596097E-10
641	-1.936125E-09	-4.497262E-10	+1.593774E-10
642	-1.053600E-08	-4.654369E-10	+1.599026E-10
643	+1.571250E-09	-4.622694E-10	+1.596852E-10
644	-1.450875E-09	-4.638045E-10	+1.594444E-10
645	+4.736250E-10	-4.623512E-10	+1.592037E-10
646	+2.431125E-09	-4.578721E-10	+1.590201E-10
647	+1.132125E-09	-4.554146E-10	+1.587932E-10
648	+7.210500E-09	-4.435845E-10	+1.589887E-10
649	-5.003625E-09	-4.506107E-10	+1.588989E-10
650	-1.078875E-09	-4.515773E-10	+1.586572E-10
651	-3.045000E-09	-4.555611E-10	+1.584634E-10
652	-7.365750E-09	-4.661595E-10	+1.585747E-10
653	-7.376250E-10	-4.665752E-10	+1.583323E-10
654	+1.905750E-09	-4.629478E-10	+1.581316E-10
655	-2.943750E-09	-4.667353E-10	+1.579354E-10
656	+7.581375E-09	-4.544668E-10	+1.581710E-10
657	-4.644000E-09	-4.608436E-10	+1.580587E-10
658	-1.124250E-09	-4.618518E-10	+1.578216E-10
659	+8.704500E-09	-4.479423E-10	+1.581946E-10
660	-1.148250E-09	-4.490034E-10	+1.579583E-10
661	+3.090000E-09	-4.436494E-10	+1.578100E-10
662	-2.198625E-09	-4.463004E-10	+1.575937E-10
663	+3.860250E-09	-4.398049E-10	+1.574898E-10
664	+2.297625E-09	-4.356822E-10	+1.573065E-10
665	+7.527375E-09	-4.237077E-10	+1.575256E-10
666	+6.600000E-10	-4.220805E-10	+1.572973E-10
667	+3.890250E-09	-4.156153E-10	+1.571943E-10
668	+4.199625E-09	-4.087062E-10	+1.571108E-10
669	+4.871250E-09	-4.008139E-10	+1.570742E-10
670	+5.556000E-09	-3.919231E-10	+1.570913E-10
671	-6.721125E-09	-4.013556E-10	+1.571404E-10
672	-4.591875E-09	-4.075915E-10	+1.570303E-10
673	+3.978375E-09	-4.010745E-10	+1.569321E-10
674	-2.118000E-09	-4.036218E-10	+1.567198E-10
675	-2.823750E-10	-4.034422E-10	+1.564876E-10
676	-4.683750E-10	-4.035383E-10	+1.562559E-10
677	+9.479625E-09	-3.889398E-10	+1.567064E-10
678	+6.220875E-09	-3.791908E-10	+1.567785E-10
679	-3.401250E-10	-3.791333E-10	+1.565475E-10
680	-3.931875E-09	-3.843579E-10	+1.564044E-10
681	+1.889250E-09	-3.810193E-10	+1.562102E-10
682	+5.943000E-09	-3.717465E-10	+1.562564E-10
683	-1.814625E-09	-3.738591E-10	+1.560417E-10
684	-3.919125E-09	-3.790422E-10	+1.558996E-10
685	-3.652875E-09	-3.838215E-10	+1.557452E-10
686	+9.900000E-10	-3.818189E-10	+1.555309E-10
687	+1.065375E-09	-3.797123E-10	+1.553186E-10
688	+4.162125E-09	-3.731108E-10	+1.552332E-10
689	+4.572000E-09	-3.659336E-10	+1.551738E-10
690	-2.043750E-10	-3.656995E-10	+1.549489E-10
691	-1.206000E-09	-3.669155E-10	+1.547293E-10
692	+4.743000E-09	-3.595312E-10	+1.546819E-10
693	-2.316000E-09	-3.623544E-10	+1.544843E-10
694	-1.478250E-09	-3.639624E-10	+1.542699E-10
695	+2.512500E-09	-3.598236E-10	+1.541034E-10
696	+6.315000E-10	-3.583992E-10	+1.538884E-10
697	-3.609750E-09	-3.630640E-10	+1.537382E-10
698	-2.467500E-10	-3.628974E-10	+1.535179E-10
699	-1.999125E-09	-3.652382E-10	+1.533160E-10
700	-3.168000E-09	-3.692421E-10	+1.531492E-10
701	+5.006625E-09	-3.615733E-10	+1.531227E-10
702	+3.513375E-09	-3.560534E-10	+1.530040E-10
703	-1.881375E-09	-3.582232E-10	+1.528016E-10
704	+4.470000E-09	-3.513649E-10	+1.527385E-10
705	-2.768625E-09	-3.547936E-10	+1.525602E-10
706	+1.592250E-09	-3.520358E-10	+1.523689E-10
707	+4.954875E-09	-3.445295E-10	+1.523383E-10
708	+1.078875E-09	-3.425191E-10	+1.521363E-10
709	-3.226125E-09	-3.465862E-10	+1.519760E-10
710	-5.417250E-09	-3.537280E-10	+1.519297E-10
711	-1.647375E-09	-3.555475E-10	+1.517268E-10
712	+4.230000E-10	-3.544540E-10	+1.515175E-10
713	-3.352125E-09	-3.586583E-10	+1.513632E-10
714	+1.121250E-09	-3.565856E-10	+1.511653E-10
715	+3.310125E-09	-3.514573E-10	+1.510408E-10
716	+4.327500E-10	-3.503621E-10	+1.508337E-10
717	+2.979375E-09	-3.457181E-10	+1.506948E-10
718	+5.702625E-09	-3.372942E-10	+1.507203E-10
719	+4.891875E-09	-3.300214E-10	+1.506862E-10
720	-9.303375E-09	-3.424844E-10	+1.509920E-10
721	-8.636250E-10	-3.432072E-10	+1.507841E-10
722	-4.031625E-09	-3.483158E-10	+1.506618E-10
723	-1.552875E-09	-3.499818E-10	+1.504625E-10
724	+4.372500E-09	-3.434591E-10	+1.503960E-10
725	+2.449500E-09	-3.396067E-10	+1.502378E-10
726	+1.276500E-09	-3.373807E-10	+1.500473E-10
727	-1.184625E-09	-3.385461E-10	+1.498453E-10
728	+1.414125E-09	-3.361386E-10	+1.496587E-10
729	+5.884125E-09	-3.276060E-10	+1.496966E-10
730	-2.152500E-09	-3.301058E-10	+1.495123E-10
731	-4.479750E-09	-3.357825E-10	+1.494155E-10
732	-3.794625E-09	-3.405077E-10	+1.492860E-10
733	+2.076000E-09	-3.372109E-10	+1.491187E-10
734	+3.132375E-09	-3.324840E-10	+1.489904E-10
735	+6.322875E-09	-3.234291E-10	+1.490628E-10
736	-1.048125E-09	-3.244137E-10	+1.488634E-10
737	-3.918000E-09	-3.292897E-10	+1.487412E-10
738	-1.464000E-09	-3.308272E-10	+1.485475E-10
739	+3.814875E-09	-3.252174E-10	+1.484524E-10
740	-4.785375E-09	-3.312446E-10	+1.483741E-10
741	-3.247500E-10	-3.312358E-10	+1.481737E-10
742	-7.683000E-09	-3.411439E-10	+1.483053E-10
743	-9.738000E-09	-3.537910E-10	+1.486445E-10
744	-9.783750E-10	-3.546305E-10	+1.484470E-10
745	-1.528125E-09	-3.562057E-10	+1.482559E-10
746	-4.045125E-09	-3.611506E-10	+1.481396E-10
747	-4.185750E-09	-3.662706E-10	+1.480298E-10
748	-5.416125E-09	-3.730217E-10	+1.479858E-10
749	-2.747250E-09	-3.761916E-10	+1.478221E-10
750	+1.564500E-09	-3.736040E-10	+1.476475E-10
751	+3.727125E-09	-3.681436E-10	+1.475519E-10
752	+2.289750E-09	-3.646092E-10	+1.473979E-10
753	-3.726750E-09	-3.690742E-10	+1.472697E-10
754	+2.327250E-09	-3.654982E-10	+1.471177E-10
755	+4.648125E-09	-3.588576E-10	+1.470728E-10
756	-4.209375E-09	-3.639509E-10	+1.469664E-10
757	-1.317750E-09	-3.652109E-10	+1.467775E-10
758	-3.243000E-09	-3.690074E-10	+1.466329E-10
759	-5.237625E-09	-3.754219E-10	+1.465800E-10
760	-3.152250E-09	-3.790757E-10	+1.464326E-10
761	+6.063750E-09	-3.706094E-10	+1.464849E-10
762	+6.959625E-09	-3.609897E-10	+1.466085E-10
763	+3.117000E-09	-3.564314E-10	+1.464871E-10
764	+8.910000E-10	-3.547986E-10	+1.463044E-10
765	-3.661500E-09	-3.591211E-10	+1.461769E-10
766	+3.322500E-10	-3.582185E-10	+1.459888E-10
767	-5.699250E-09	-3.651820E-10	+1.459645E-10
768	-4.725375E-09	-3.708594E-10	+1.458848E-10
769	-5.079000E-09	-3.769818E-10	+1.458236E-10
770	-1.033500E-09	-3.778344E-10	+1.456366E-10
771	-1.675500E-09	-3.795175E-10	+1.454573E-10
772	+3.737250E-09	-3.741849E-10	+1.453666E-10
773	-3.582750E-09	-3.783357E-10	+1.452378E-10
774	-2.491125E-09	-3.810654E-10	+1.450757E-10
775	+8.101875E-09	-3.701197E-10	+1.453012E-10
776	+5.022375E-09	-3.631706E-10	+1.452802E-10
777	-3.823500E-09	-3.676240E-10	+1.451614E-10
778	-6.101250E-09	-3.749937E-10	+1.451619E-10
779	+2.658375E-09	-3.710998E-10	+1.450277E-10
780	+5.738250E-09	-3.632673E-10	+1.450533E-10
781	+3.237000E-09	-3.586575E-10	+1.449408E-10
782	-8.863875E-09	-3.695337E-10	+1.451633E-10
783	-5.173125E-09	-3.756686E-10	+1.451075E-10
784	+5.907375E-09	-3.676545E-10	+1.451438E-10
785	-1.973250E-09	-3.696998E-10	+1.449732E-10
786	+7.419375E-09	-3.597901E-10	+1.451273E-10
787	-1.812375E-09	-3.616358E-10	+1.449546E-10
788	+6.277500E-10	-3.603802E-10	+1.447759E-10
789	+1.377375E-09	-3.581778E-10	+1.446091E-10
790	+3.932250E-09	-3.527468E-10	+1.445280E-10
791	-7.533750E-10	-3.532533E-10	+1.443461E-10
792	+8.563875E-09	-3.419943E-10	+1.446027E-10
793	-2.212500E-11	-3.415910E-10	+1.444208E-10
794	+9.567750E-09	-3.291107E-10	+1.447777E-10
795	-2.896125E-09	-3.323396E-10	+1.446315E-10
796	-3.393375E-09	-3.361851E-10	+1.445009E-10
797	-3.212625E-09	-3.397942E-10	+1.443646E-10
798	+1.569000E-09	-3.374023E-10	+1.442034E-10
799	+4.536750E-09	-3.313019E-10	+1.441520E-10
800	+6.447375E-09	-3.228286E-10	+1.442208E-10
801	+2.434500E-09	-3.193862E-10	+1.440817E-10
802	+6.940125E-09	-3.103345E-10	+1.441864E-10
803	+1.752000E-09	-3.077662E-10	+1.440296E-10
804	+4.271250E-09	-3.020709E-10	+1.439631E-10
805	+3.391125E-09	-2.974831E-10	+1.438573E-10
806	+2.455875E-09	-2.940670E-10	+1.437193E-10
807	+5.167125E-09	-2.872997E-10	+1.437005E-10
808	-4.301250E-10	-2.874765E-10	+1.435227E-10
809	+4.881750E-09	-2.810868E-10	+1.434875E-10
810	+1.864875E-09	-2.784375E-10	+1.433347E-10
811	-2.260125E-09	-2.808810E-10	+1.431787E-10
812	-8.061750E-09	-2.904634E-10	+1.433230E-10
813	+2.055000E-09	-2.875784E-10	+1.431757E-10
814	+6.810000E-09	-2.788590E-10	+1.432653E-10
815	-4.339500E-09	-2.838414E-10	+1.431761E-10
816	+6.834375E-09	-2.751181E-10	+1.432663E-10
817	+2.033250E-09	-2.722927E-10	+1.431188E-10
818	-2.729625E-09	-2.752968E-10	+1.429753E-10
819	+3.497625E-09	-2.706900E-10	+1.428749E-10
820	+5.220375E-09	-2.639936E-10	+1.428576E-10
821	+9.434250E-09	-2.521809E-10	+1.431716E-10
822	-4.601250E-10	-2.524339E-10	+1.429975E-10
823	-4.842000E-09	-2.580105E-10	+1.429325E-10
824	-1.568250E-09	-2.596006E-10	+1.427678E-10
825	-1.770000E-10	-2.595005E-10	+1.425947E-10
826	-9.016500E-09	-2.701021E-10	+1.428160E-10
827	+7.117875E-09	-2.611687E-10	+1.429227E-10
828	+9.825000E-11	-2.607346E-10	+1.427506E-10
829	-5.808750E-09	-2.674270E-10	+1.427353E-10
830	+3.998625E-09	-2.622872E-10	+1.426558E-10
831	-2.109375E-09	-2.645099E-10	+1.425014E-10
832	+1.348125E-09	-2.625717E-10	+1.423432E-10
833	-2.883750E-10	-2.626026E-10	+1.421722E-10
834	-5.003250E-09	-2.682869E-10	+1.421154E-10
835	-3.712875E-09	-2.724121E-10	+1.420050E-10
836	-9.731250E-10	-2.732503E-10	+1.418375E-10
837	+4.243875E-09	-2.678535E-10	+1.417707E-10
838	+2.471625E-09	-2.645844E-10	+1.416392E-10
839	+4.945875E-09	-2.583741E-10	+1.416065E-10
840	-2.188500E-09	-2.606719E-10	+1.414565E-10
841	+6.341250E-09	-2.528218E-10	+1.415061E-10
842	+4.410750E-09	-2.472831E-10	+1.414464E-10
843	-3.197250E-09	-2.507825E-10	+1.413219E-10
844	-1.944750E-09	-2.527895E-10	+1.411686E-10
845	+6.375000E-11	-2.524149E-10	+1.410019E-10
846	-6.826500E-09	-2.601857E-10	+1.410494E-10
847	-2.192625E-09	-2.624672E-10	+1.409012E-10
848	+2.193750E-10	-2.618990E-10	+1.407361E-10
849	+7.508250E-09	-2.527469E-10	+1.408679E-10
850	-8.700375E-09	-2.626853E-10	+1.410526E-10
851	+3.104625E-09	-2.587284E-10	+1.409423E-10
852	+2.875500E-09	-2.550497E-10	+1.408248E-10
853	-1.291500E-09	-2.562648E-10	+1.406649E-10
854	+3.110250E-09	-2.523227E-10	+1.405554E-10
855	+8.436000E-09	-2.421610E-10	+1.407582E-10
856	+4.509000E-09	-2.366105E-10	+1.407032E-10
857	+2.243625E-09	-2.337165E-10	+1.405687E-10
858	-7.278750E-10	-2.342924E-10	+1.404059E-10
859	-3.776250E-10	-2.344593E-10	+1.402425E-10
860	+3.546750E-09	-2.300625E-10	+1.401483E-10
861	+9.637500E-11	-2.296834E-10	+1.399859E-10
862	-4.902750E-09	-2.351046E-10	+1.399285E-10
863	+1.165875E-09	-2.334812E-10	+1.397757E-10
864	+1.462125E-09	-2.315187E-10	+1.396276E-10
865	-2.674875E-09	-2.343434E-10	+1.394947E-10
866	-2.667375E-09	-2.371529E-10	+1.393619E-10
867	+3.029625E-09	-2.333849E-10	+1.392520E-10
868	+3.169125E-09	-2.294650E-10	+1.391467E-10
869	+6.360750E-09	-2.218813E-10	+1.391932E-10
870	+7.821750E-09	-2.126358E-10	+1.393402E-10
871	-3.081000E-09	-2.159290E-10	+1.392191E-10
872	+3.765000E-10	-2.152496E-10	+1.390610E-10
873	-4.767750E-09	-2.204643E-10	+1.389995E-10
874	+6.815625E-09	-2.124139E-10	+1.390736E-10
875	+1.321500E-09	-2.106609E-10	+1.389256E-10
876	+3.990000E-10	-2.099649E-10	+1.387687E-10
877	-1.779000E-09	-2.117540E-10	+1.386219E-10
878	+4.359375E-09	-2.065477E-10	+1.385618E-10
879	+3.120000E-09	-2.027632E-10	+1.384558E-10
880	-6.433500E-09	-2.098436E-10	+1.384795E-10
881	-3.126375E-09	-2.131541E-10	+1.383618E-10
882	+2.860500E-09	-2.096692E-10	+1.382488E-10
883	+4.671375E-09	-2.041414E-10	+1.382027E-10
884	-1.520625E-09	-2.056307E-10	+1.380543E-10
885	+3.585750E-09	-2.013466E-10	+1.379648E-10
886	+1.911375E-09	-1.989620E-10	+1.378296E-10
887	+2.972625E-09	-1.953864E-10	+1.377205E-10
888	-6.619500E-09	-2.026208E-10	+1.377554E-10
889	-1.398750E-09	-2.039663E-10	+1.376070E-10
890	-1.922625E-09	-2.058973E-10	+1.374658E-10
891	+2.511000E-09	-2.028481E-10	+1.373453E-10
892	+3.087000E-09	-1.991599E-10	+1.372408E-10
893	+2.956875E-09	-1.956257E-10	+1.371326E-10
894	+2.256000E-09	-1.928834E-10	+1.370066E-10
895	-3.184875E-09	-1.962264E-10	+1.368942E-10
896	-4.251000E-09	-2.007518E-10	+1.368162E-10
897	+5.139000E-09	-1.947989E-10	+1.367932E-10
898	-3.708750E-10	-1.949950E-10	+1.366409E-10
899	-1.543125E-09	-1.964946E-10	+1.364971E-10
900	+1.095000E-10	-1.961546E-10	+1.363458E-10
901	+5.135250E-09	-1.902374E-10	+1.363228E-10
902	-6.978750E-10	-1.908002E-10	+1.361728E-10
903	+9.062250E-09	-1.805532E-10	+1.364073E-10
904	-1.338750E-10	-1.805015E-10	+1.362564E-10
905	-2.581875E-09	-1.831550E-10	+1.361316E-10
906	+3.517500E-10	-1.825646E-10	+1.359825E-10
907	+6.763500E-09	-1.749063E-10	+1.360482E-10
908	-4.864500E-09	-1.800710E-10	+1.359964E-10
909	+1.549875E-09	-1.781679E-10	+1.358601E-10
910	+2.291250E-10	-1.777203E-10	+1.357114E-10
911	+1.875000E-12	-1.775232E-10	+1.355625E-10
